80,-66
80,-66
80,-70
80,-63
80,-69
80,-67
80,-72
80,-65
80,-61
80,-66
80,-69
80,-59
80,-64
80,-62
80,-62
80,-69
80,-61
80,-61
80,-62
80,-63
80,-65
80,-65
80,-63
80,-71
80,-68
80,-67
80,-62
80,-68
80,-62
80,-63
80,-67
80,-66
80,-66
80,-63
80,-65
80,-62
80,-64
80,-67
80,-62
80,-69
80,-70
80,-69
80,-63
80,-63
80,-62
80,-62
80,-63
80,-62
80,-69
80,-70
80,-62
80,-64
80,-64
80,-68
80,-62
80,-63
80,-64
80,-64
80,-69
80,-63
80,-62
80,-62
80,-61
80,-62
80,-62
80,-64
80,-71
80,-71
80,-62
80,-70
80,-63
80,-64
80,-70
80,-64
80,-65
80,-63
80,-62
80,-65
80,-62
80,-62
80,-62
80,-64
80,-62
80,-64
80,-70
80,-62
80,-64
80,-70
80,-64
80,-70
80,-70
80,-63
80,-63
80,-64
80,-71
80,-62
80,-65
80,-65
80,-71
80,-63
80,-64
80,-70
80,-72
80,-73
80,-63
80,-62
80,-63
80,-65
80,-73
80,-62
80,-62
80,-65
80,-72
80,-63
80,-62
80,-64
80,-72
80,-72
80,-63
80,-64
80,-64
80,-65
80,-65
80,-73
80,-67
80,-67
80,-67
80,-66
80,-67
80,-66
80,-73
80,-66
80,-66
80,-65
80,-74
80,-72
80,-72
80,-63
80,-66
80,-73
80,-73
80,-65
80,-63
80,-67
80,-66
80,-67
80,-72
80,-63
80,-63
80,-68
80,-72
80,-73
80,-63
80,-63
80,-63
80,-67
80,-68
80,-68
80,-67
80,-75
160,-61
160,-66
160,-73
160,-71
160,-60
160,-65
160,-65
160,-71
160,-72
160,-61
160,-64
160,-63
160,-62
160,-68
160,-65
160,-63
160,-64
160,-69
160,-66
160,-66
160,-66
160,-61
160,-69
160,-68
160,-68
160,-68
160,-59
160,-67
160,-67
160,-66
160,-68
160,-60
160,-66
160,-66
160,-67
160,-60
160,-60
160,-61
160,-67
160,-68
160,-68
160,-60
160,-69
160,-71
160,-71
160,-68
160,-70
160,-61
160,-69
160,-68
160,-68
160,-70
160,-70
160,-62
160,-67
160,-70
160,-62
160,-62
160,-67
160,-72
160,-61
160,-61
160,-66
160,-70
160,-70
160,-70
160,-70
160,-70
160,-70
160,-61
160,-61
160,-61
160,-61
160,-66
160,-69
160,-61
160,-61
160,-66
160,-66
160,-65
160,-65
160,-65
160,-65
160,-70
160,-70
160,-71
160,-61
160,-67
160,-65
160,-70
160,-61
160,-60
160,-60
160,-60
160,-67
160,-70
160,-61
160,-67
160,-67
160,-67
160,-67
160,-67
160,-68
160,-68
160,-68
160,-62
160,-61
160,-70
160,-70
160,-61
160,-69
160,-70
160,-69
160,-62
160,-69
160,-69
160,-68
160,-68
160,-69
160,-61
160,-67
160,-67
160,-69
160,-61
160,-60
160,-66
160,-68
160,-69
160,-66
160,-67
160,-66
160,-69
160,-61
160,-67
160,-67
160,-69
160,-69
160,-61
160,-61
160,-61
160,-67
160,-68
160,-69
160,-61
160,-61
160,-61
160,-67
160,-69
160,-61
160,-67
160,-68
160,-62
160,-61
160,-66
160,-67
160,-67
160,-68
160,-62
