x,y,b1,b2,b3
4,1,-61,-51,-55
4,1,-61,-51,-55
4,1,-61,-54,-55
4,1,-51,-54,-55
4,1,-51,-54,-40
4,1,-51,-39,-40
4,1,-67,-39,-40
4,1,-67,-39,-54
4,1,-67,-55,-54
4,1,-52,-55,-54
4,1,-52,-55,-41
4,1,-52,-40,-41
4,1,-52,-40,-39
4,1,-52,-52,-39
4,1,-52,-56,-39
4,1,-52,-56,-54
4,1,-52,-38,-54
4,1,-53,-38,-54
4,1,-53,-38,-41
4,1,-66,-38,-41
4,1,-66,-38,-41
4,1,-66,-53,-41
4,1,-71,-53,-41
4,1,-71,-58,-41
4,1,-71,-58,-41
4,1,-72,-58,-41
4,1,-72,-55,-41
4,1,-72,-55,-40
4,1,-72,-38,-40
4,1,-73,-38,-40
4,1,-73,-40,-40
4,1,-73,-40,-54
4,1,-54,-40,-54
4,1,-54,-40,-41
4,1,-54,-40,-41
4,1,-54,-40,-40
4,1,-57,-40,-40
4,1,-57,-50,-40
4,1,-57,-50,-42
4,1,-53,-50,-42
4,1,-53,-55,-42
4,1,-69,-55,-42
4,1,-69,-55,-56
4,1,-68,-55,-56
4,1,-68,-39,-56
4,1,-68,-39,-44
4,1,-60,-39,-44
4,1,-60,-50,-44
4,1,-60,-50,-57
4,1,-63,-50,-57
4,1,-63,-40,-57
4,1,-63,-40,-44
4,1,-66,-40,-44
4,1,-66,-43,-44
4,1,-66,-43,-58
4,1,-53,-43,-58
4,1,-53,-43,-46
4,1,-63,-43,-46
4,1,-63,-43,-58
4,1,-73,-43,-58
4,1,-73,-53,-58
4,1,-73,-54,-58
4,1,-73,-54,-44
4,1,-73,-38,-44
4,1,-73,-54,-44
4,1,-73,-54,-54
4,1,-73,-40,-54
4,1,-73,-40,-56
4,1,-66,-40,-56
4,1,-66,-42,-56
4,1,-66,-42,-56
4,1,-66,-57,-56
4,1,-66,-57,-45
4,1,-68,-57,-45
4,1,-68,-55,-45
4,1,-68,-55,-58
4,1,-52,-55,-58
4,1,-52,-37,-58
4,1,-52,-37,-51
4,1,-52,-56,-51
4,1,-53,-56,-51
4,1,-53,-38,-51
4,1,-53,-38,-47
4,1,-67,-38,-47
4,1,-67,-55,-47
4,1,-67,-55,-44
4,1,-67,-55,-58
4,1,-54,-55,-58
4,1,-54,-53,-58
4,1,-53,-53,-58
4,1,-53,-55,-58
4,1,-66,-55,-58
4,1,-66,-55,-44
4,1,-66,-55,-44
4,1,-66,-55,-44
4,1,-66,-55,-58
4,1,-66,-55,-58
4,1,-66,-44,-58
4,1,-66,-44,-58
4,1,-53,-44,-58
4,1,-53,-42,-58
4,1,-53,-42,-56
4,1,-53,-42,-56
4,1,-53,-55,-56
4,1,-53,-53,-56
4,1,-53,-53,-57
4,1,-54,-53,-57
4,1,-54,-53,-42
4,1,-68,-53,-42
4,1,-68,-38,-42
4,1,-68,-38,-56
4,1,-66,-38,-56
4,1,-66,-38,-55
4,1,-66,-54,-55
4,1,-66,-54,-42
4,1,-70,-54,-42
4,1,-70,-52,-42
4,1,-70,-52,-44
4,1,-55,-52,-44
4,1,-55,-53,-44
4,1,-67,-53,-44
4,1,-67,-38,-44
4,1,-67,-38,-56
4,1,-55,-38,-56
4,1,-55,-53,-56
4,1,-55,-53,-41
4,1,-55,-42,-41
4,1,-55,-42,-45
4,1,-69,-42,-45
4,1,-69,-42,-43
4,1,-69,-55,-43
4,1,-66,-55,-43
4,1,-66,-55,-57
4,1,-66,-54,-57
4,1,-66,-52,-57
4,1,-53,-52,-57
4,1,-53,-52,-42
4,1,-53,-39,-42
4,1,-54,-39,-42
4,1,-54,-39,-57
4,1,-54,-42,-57
4,1,-53,-42,-57
4,1,-53,-42,-44
4,1,-53,-42,-44
4,1,-53,-38,-44
4,1,-53,-38,-44
4,1,-53,-38,-56
4,1,-53,-53,-56
4,1,-54,-53,-56
4,1,-54,-53,-57
4,1,-54,-55,-57
4,1,-54,-52,-57
4,1,-54,-39,-57
4,1,-68,-39,-57
4,1,-68,-53,-57
4,1,-52,-53,-57
4,1,-52,-42,-57
4,1,-68,-42,-57
4,1,-68,-42,-57
4,1,-68,-38,-57
4,1,-68,-38,-57
4,1,-68,-38,-57
4,1,-68,-38,-44
4,1,-68,-52,-44
4,1,-53,-52,-44
4,1,-53,-52,-58
4,1,-68,-52,-58
4,1,-68,-50,-58
4,1,-68,-50,-58
4,1,-68,-50,-45
4,1,-66,-50,-45
4,1,-67,-50,-45
4,1,-54,-50,-45
4,1,-54,-50,-56
4,1,-69,-50,-56
4,1,-69,-46,-56
4,1,-53,-46,-56
4,1,-53,-47,-56
4,1,-53,-47,-47
4,1,-54,-47,-47
4,1,-54,-47,-57
4,1,-68,-47,-57
4,1,-68,-57,-57
4,1,-68,-57,-56
4,1,-68,-56,-56
4,1,-68,-56,-43
4,1,-68,-56,-43
4,1,-68,-43,-43
4,1,-68,-43,-47
4,1,-68,-48,-47
4,1,-68,-38,-47
4,1,-68,-55,-47
4,1,-68,-55,-57
4,1,-52,-55,-57
4,1,-52,-40,-57
4,1,-52,-40,-61
4,1,-65,-40,-61
4,1,-65,-59,-61
4,1,-65,-59,-59
4,1,-51,-59,-59
4,1,-51,-59,-47
4,1,-67,-59,-47
4,1,-67,-59,-58
4,1,-67,-58,-58
4,1,-52,-58,-58
4,1,-52,-58,-44
4,1,-65,-58,-44
4,1,-65,-58,-44
4,1,-65,-43,-44
4,1,-65,-43,-43
4,1,-65,-39,-43
4,1,-65,-57,-43
4,1,-65,-56,-43
4,1,-65,-56,-45
4,1,-65,-56,-45
4,1,-65,-56,-45
4,1,-52,-56,-45
4,1,-52,-56,-44
4,1,-67,-56,-44
4,1,-67,-56,-45
4,1,-52,-56,-45
4,1,-52,-56,-57
4,1,-52,-56,-57
4,1,-52,-56,-45
4,1,-52,-56,-46
4,1,-52,-56,-46
4,1,-52,-43,-46
4,1,-53,-43,-46
4,1,-53,-43,-57
4,1,-53,-43,-58
4,1,-52,-43,-58
4,1,-52,-43,-58
4,1,-67,-43,-58
4,1,-67,-43,-44
4,1,-67,-40,-44
4,1,-67,-40,-45
4,1,-67,-42,-45
4,1,-57,-42,-45
4,1,-57,-42,-44
4,1,-57,-42,-58
4,1,-68,-42,-58
4,1,-68,-56,-58
4,1,-52,-56,-58
4,1,-52,-56,-45
4,1,-52,-54,-45
4,1,-68,-54,-45
4,1,-68,-54,-63
4,1,-68,-53,-63
4,1,-66,-53,-63
4,1,-66,-53,-45
4,1,-66,-58,-45
4,1,-67,-58,-45
4,1,-67,-58,-58
4,1,-68,-58,-58
4,1,-68,-58,-61
4,1,-68,-43,-61
4,1,-70,-43,-61
4,1,-70,-43,-45
4,1,-70,-55,-45
4,1,-70,-55,-60
4,1,-70,-57,-60
4,1,-69,-57,-60
4,1,-69,-57,-59
4,1,-68,-57,-59
4,1,-55,-57,-59
4,1,-55,-57,-58
4,1,-55,-41,-58
4,1,-55,-41,-58
4,1,-55,-57,-58
4,1,-55,-57,-43
4,1,-55,-40,-43
4,1,-68,-40,-43
4,1,-68,-40,-47
4,1,-68,-53,-47
4,1,-69,-53,-47
4,1,-69,-53,-57
4,1,-69,-55,-57
4,1,-57,-55,-57
4,1,-57,-55,-45
4,1,-57,-43,-45
4,1,-57,-43,-45
4,1,-57,-43,-56
4,1,-52,-43,-56
4,1,-52,-43,-58
4,1,-68,-43,-58
4,1,-68,-55,-58
4,1,-69,-55,-58
4,1,-69,-55,-42
4,1,-69,-42,-42
4,1,-54,-42,-42
4,1,-54,-44,-42
4,1,-54,-44,-45
4,1,-54,-43,-45
4,1,-54,-54,-45
4,1,-54,-54,-43
4,1,-54,-40,-43
4,1,-54,-40,-59
4,1,-54,-57,-59
4,1,-54,-57,-57
4,1,-54,-57,-57
4,1,-54,-57,-46
4,1,-67,-57,-46
4,1,-67,-57,-46
4,1,-67,-57,-46
4,1,-66,-57,-46
4,1,-53,-57,-46
4,1,-53,-57,-57
4,1,-53,-54,-57
4,1,-67,-54,-57
4,1,-67,-45,-57
4,1,-68,-45,-57
4,1,-68,-45,-46
4,1,-68,-39,-46
4,1,-69,-39,-46
4,1,-69,-39,-61
4,1,-68,-39,-61
4,1,-68,-39,-61
4,1,-68,-39,-61
4,1,-68,-39,-57
4,1,-67,-39,-57
4,1,-67,-40,-57
4,1,-67,-40,-57
4,1,-67,-58,-57
4,1,-67,-58,-56
4,1,-53,-58,-56
4,1,-53,-58,-65
4,1,-53,-58,-65
4,1,-53,-57,-65
4,1,-68,-57,-65
4,1,-68,-40,-65
4,1,-68,-40,-65
4,1,-53,-40,-65
4,1,-70,-40,-65
4,1,-70,-40,-61
4,1,-68,-40,-61
4,1,-68,-40,-42
4,1,-54,-40,-42
4,1,-54,-40,-61
4,1,-54,-55,-61
4,1,-54,-53,-61
4,1,-69,-53,-61
4,1,-69,-38,-61
4,1,-67,-38,-61
4,1,-67,-38,-59
4,1,-67,-38,-45
4,1,-53,-38,-45
4,1,-53,-38,-44
4,1,-53,-53,-44
4,1,-53,-53,-44
4,1,-53,-53,-46
4,1,-53,-41,-46
4,1,-53,-56,-46
4,1,-53,-56,-43
4,1,-53,-54,-43
4,1,-66,-54,-43
4,1,-66,-42,-43
4,1,-53,-42,-43
4,1,-53,-40,-43
4,1,-52,-40,-43
4,1,-52,-38,-43
4,1,-68,-38,-43
4,1,-68,-38,-56
4,1,-68,-39,-56
4,1,-65,-39,-56
4,1,-65,-39,-58
4,1,-65,-39,-56
4,1,-65,-39,-49
4,1,-65,-55,-49
4,1,-70,-55,-49
4,1,-70,-55,-57
4,1,-70,-55,-43
4,1,-70,-55,-43
4,1,-59,-55,-43
4,1,-59,-55,-45
4,1,-59,-52,-45
4,1,-68,-52,-45
4,1,-68,-52,-56
4,1,-68,-55,-56
4,1,-68,-55,-56
4,1,-68,-52,-56
4,1,-68,-52,-56
4,1,-68,-52,-56
4,1,-68,-54,-56
4,1,-68,-54,-56
4,1,-68,-54,-42
4,1,-67,-54,-42
4,1,-67,-54,-59
4,1,-67,-55,-59
4,1,-67,-55,-56
4,1,-67,-55,-59
4,1,-53,-55,-59
4,1,-53,-55,-57
4,1,-53,-55,-57
4,1,-53,-55,-43
4,1,-52,-55,-43
4,1,-52,-55,-43
4,1,-52,-55,-43
4,1,-52,-52,-43
4,1,-52,-52,-43
4,1,-53,-52,-43
4,1,-53,-52,-43
4,1,-53,-55,-43
4,1,-69,-55,-43
4,1,-69,-55,-56
4,1,-69,-53,-56
4,1,-52,-53,-56
4,1,-53,-53,-56
4,1,-53,-53,-56
4,1,-53,-39,-56
4,1,-53,-54,-56
4,1,-67,-54,-56
4,1,-67,-38,-56
4,1,-68,-38,-56
4,1,-68,-38,-59
4,1,-68,-48,-59
4,1,-68,-48,-43
4,1,-66,-48,-43
4,1,-66,-48,-45
4,1,-66,-39,-45
4,1,-67,-39,-45
4,1,-67,-39,-42
4,1,-67,-54,-42
4,1,-67,-54,-42
4,1,-67,-54,-60
4,1,-67,-54,-46
4,1,-67,-54,-46
4,1,-55,-54,-46
4,1,-55,-54,-57
4,1,-55,-40,-57
4,1,-68,-40,-57
4,1,-68,-40,-56
4,1,-68,-40,-56
4,1,-68,-40,-60
4,1,-68,-55,-60
4,1,-68,-55,-60
4,1,-68,-38,-60
4,1,-67,-38,-60
4,1,-67,-55,-60
4,1,-67,-55,-44
4,1,-54,-55,-44
4,1,-54,-55,-57
4,1,-67,-55,-57
4,1,-67,-55,-57
4,1,-67,-55,-57
4,1,-67,-55,-43
4,1,-67,-40,-43
4,1,-69,-40,-43
4,1,-69,-39,-43
4,1,-69,-39,-47
4,1,-53,-39,-47
4,1,-53,-42,-47
4,1,-53,-42,-43
4,1,-67,-42,-43
4,1,-54,-42,-43
4,1,-54,-43,-43
4,1,-54,-43,-57
4,1,-53,-43,-57
4,1,-53,-55,-57
4,1,-67,-55,-57
4,1,-67,-56,-57
4,1,-67,-56,-61
4,1,-54,-56,-61
4,1,-54,-56,-45
4,1,-54,-43,-45
4,1,-54,-55,-45
4,1,-67,-55,-45
4,1,-69,-55,-45
4,1,-69,-40,-45
4,1,-69,-40,-49
4,1,-69,-40,-49
4,1,-69,-56,-49
4,1,-58,-56,-49
4,1,-58,-53,-49
4,1,-59,-53,-49
4,1,-59,-53,-58
4,1,-69,-53,-58
4,1,-69,-55,-58
4,1,-68,-55,-58
4,1,-68,-55,-58
4,1,-68,-52,-58
4,1,-58,-52,-58
4,1,-58,-52,-61
4,1,-58,-42,-61
4,1,-58,-42,-44
4,1,-58,-46,-44
4,1,-57,-46,-44
4,1,-57,-46,-45
4,1,-68,-46,-45
4,1,-68,-46,-57
4,1,-68,-53,-57
4,1,-68,-53,-59
4,1,-68,-54,-59
4,1,-54,-54,-59
4,1,-54,-54,-57
4,1,-54,-39,-57
4,1,-52,-39,-57
4,1,-52,-42,-57
4,1,-52,-42,-63
4,1,-67,-42,-63
4,1,-67,-42,-63
4,1,-66,-42,-63
4,1,-66,-55,-63
4,1,-66,-55,-46
4,1,-66,-55,-46
4,1,-67,-55,-46
4,1,-67,-43,-46
4,1,-67,-43,-58
4,1,-52,-43,-58
4,1,-52,-42,-58
4,1,-53,-42,-58
4,1,-53,-57,-58
4,1,-53,-57,-59
4,1,-52,-57,-59
4,1,-52,-54,-59
4,1,-52,-54,-46
4,1,-68,-54,-46
4,1,-68,-54,-46
4,1,-52,-54,-46
4,1,-52,-54,-46
4,1,-52,-54,-46
4,1,-52,-43,-46
4,1,-52,-43,-60
4,1,-52,-43,-60
4,1,-52,-54,-60
4,1,-52,-54,-58
4,1,-69,-54,-58
4,1,-69,-43,-58
4,1,-69,-43,-63
4,1,-52,-43,-63
4,1,-52,-54,-63
4,1,-53,-54,-63
4,1,-53,-56,-63
4,1,-53,-56,-47
4,1,-68,-56,-47
4,1,-68,-56,-45
4,1,-66,-56,-45
4,1,-66,-56,-59
4,1,-54,-56,-59
4,1,-54,-43,-59
4,1,-54,-43,-59
4,1,-54,-57,-59
4,1,-66,-57,-59
4,1,-66,-56,-59
4,1,-69,-56,-59
4,1,-69,-53,-59
4,1,-69,-53,-59
4,1,-69,-42,-59
4,1,-69,-42,-58
4,1,-54,-42,-58
4,1,-54,-42,-45
4,1,-53,-42,-45
4,1,-53,-43,-45
4,1,-53,-43,-46
4,1,-53,-43,-46
4,1,-53,-57,-46
4,1,-53,-57,-58
4,1,-67,-57,-58
4,1,-67,-41,-58
4,1,-67,-41,-45
4,1,-67,-39,-45
4,1,-67,-39,-61
4,1,-67,-55,-61
4,1,-66,-55,-61
4,1,-66,-55,-58
4,1,-66,-39,-58
4,1,-68,-39,-58
4,1,-68,-39,-57
4,1,-68,-56,-57
4,1,-68,-56,-57
4,1,-68,-56,-59
4,1,-53,-56,-59
4,1,-53,-56,-44
4,1,-53,-42,-44
4,1,-67,-42,-44
4,1,-67,-42,-56
4,1,-67,-56,-56
4,1,-54,-56,-56
4,1,-54,-56,-44
4,1,-54,-40,-44
4,1,-68,-40,-44
4,1,-68,-41,-44
4,1,-58,-41,-44
4,1,-58,-38,-44
4,1,-52,-38,-44
4,1,-52,-55,-44
4,1,-68,-55,-44
4,1,-68,-55,-44
4,1,-53,-55,-44
4,1,-53,-55,-44
4,1,-68,-55,-44
4,1,-68,-55,-43
4,1,-68,-53,-43
4,1,-53,-53,-43
4,1,-53,-53,-57
4,1,-53,-53,-58
4,1,-68,-53,-58
4,1,-68,-42,-58
4,1,-53,-42,-58
4,1,-53,-56,-58
4,1,-53,-38,-58
4,1,-53,-55,-58
4,1,-53,-55,-44
4,1,-52,-55,-44
4,1,-52,-54,-44
4,1,-52,-54,-57
4,1,-52,-54,-60
4,1,-52,-54,-60
4,1,-52,-40,-60
4,1,-52,-40,-58
4,1,-67,-40,-58
4,1,-67,-56,-58
4,1,-67,-56,-64
4,1,-67,-41,-64
4,1,-67,-41,-61
4,1,-51,-41,-61
4,1,-51,-41,-46
4,1,-53,-41,-46
4,1,-53,-56,-46
4,1,-53,-56,-64
4,1,-67,-56,-64
4,1,-67,-59,-64
4,1,-67,-59,-58
4,1,-52,-59,-58
4,1,-52,-57,-58
4,1,-52,-45,-58
4,1,-52,-45,-46
4,1,-66,-45,-46
4,1,-66,-45,-67
4,1,-68,-45,-67
4,1,-68,-46,-67
4,1,-68,-46,-60
4,1,-52,-46,-60
4,1,-52,-55,-60
4,1,-52,-55,-50
4,1,-67,-55,-50
4,1,-67,-59,-50
4,1,-67,-59,-45
4,1,-67,-59,-45
4,1,-67,-59,-50
4,1,-68,-59,-50
4,1,-68,-45,-50
4,1,-68,-45,-58
4,1,-53,-45,-58
4,1,-53,-55,-58
4,1,-67,-55,-58
4,1,-67,-55,-45
4,1,-66,-55,-45
4,1,-66,-48,-45
4,1,-68,-48,-45
4,1,-68,-41,-45
4,1,-68,-41,-57
4,1,-54,-41,-57
4,1,-54,-42,-57
4,1,-54,-42,-62
4,1,-54,-59,-62
4,1,-54,-59,-57
4,1,-70,-59,-57
4,1,-70,-58,-57
4,1,-70,-58,-47
4,1,-53,-58,-47
4,1,-53,-48,-47
4,1,-53,-48,-44
4,1,-68,-48,-44
4,1,-68,-40,-44
4,1,-68,-41,-44
4,1,-52,-41,-44
4,1,-52,-41,-61
4,1,-52,-41,-59
4,1,-53,-41,-59
4,1,-53,-39,-59
4,1,-53,-39,-65
4,1,-67,-39,-65
4,1,-67,-39,-46
4,1,-58,-39,-46
4,1,-58,-38,-46
4,1,-53,-38,-46
4,1,-53,-59,-46
4,1,-53,-59,-49
4,1,-67,-59,-49
4,1,-67,-38,-49
4,1,-67,-38,-63
4,1,-67,-54,-63
4,1,-67,-54,-45
4,1,-65,-54,-45
4,1,-65,-52,-45
4,1,-67,-52,-45
4,1,-67,-55,-45
4,1,-68,-55,-45
4,1,-68,-53,-45
4,1,-68,-51,-45
4,1,-68,-51,-60
4,1,-54,-51,-60
4,1,-54,-44,-60
4,1,-54,-44,-64
4,1,-54,-62,-64
4,1,-54,-62,-61
4,1,-53,-62,-61
4,1,-53,-41,-61
4,1,-53,-41,-64
4,1,-53,-41,-56
4,1,-67,-41,-56
4,1,-67,-41,-45
4,1,-68,-41,-45
4,1,-68,-62,-45
4,1,-68,-62,-47
4,1,-68,-62,-47
4,1,-68,-48,-47
4,1,-68,-48,-58
4,1,-69,-48,-58
4,1,-67,-48,-58
4,1,-67,-52,-58
4,1,-55,-52,-58
4,1,-55,-52,-43
4,1,-55,-43,-43
4,1,-53,-43,-43
4,1,-53,-43,-55
4,1,-69,-43,-55
4,1,-69,-54,-55
4,1,-52,-54,-55
4,1,-52,-54,-60
4,1,-55,-54,-60
4,1,-55,-54,-56
4,1,-55,-57,-56
4,1,-68,-57,-56
4,1,-68,-57,-44
4,1,-68,-46,-44
4,1,-67,-46,-44
4,1,-67,-46,-61
4,1,-66,-46,-61
4,1,-66,-59,-61
4,1,-66,-59,-58
4,1,-67,-59,-58
4,1,-67,-59,-58
4,1,-67,-59,-44
4,1,-51,-59,-44
4,1,-66,-59,-44
4,1,-66,-59,-43
4,1,-66,-45,-43
4,1,-66,-45,-58
4,1,-64,-45,-58
4,1,-64,-46,-58
4,1,-68,-46,-58
4,1,-68,-58,-58
4,1,-68,-58,-42
4,1,-68,-58,-57
4,1,-65,-58,-57
4,1,-65,-45,-57
4,1,-65,-45,-59
4,1,-65,-74,-59
4,1,-65,-74,-59
4,1,-65,-58,-59
4,1,-65,-58,-63
4,1,-65,-56,-63
4,1,-65,-56,-57
4,1,-68,-56,-57
4,1,-68,-56,-46
4,1,-68,-44,-46
4,1,-69,-44,-46
4,1,-69,-44,-43
4,1,-54,-44,-43
4,1,-54,-59,-43
4,1,-54,-59,-57
4,1,-54,-59,-57
4,1,-68,-59,-57
4,1,-68,-58,-57
4,1,-68,-58,-57
4,1,-68,-39,-57
4,1,-68,-39,-44
4,1,-68,-39,-44
4,1,-68,-39,-46
4,1,-55,-39,-46
4,1,-55,-39,-45
4,1,-55,-40,-45
4,1,-69,-40,-45
4,1,-69,-40,-61
4,1,-69,-40,-58
4,1,-70,-40,-58
4,1,-70,-40,-46
4,1,-70,-38,-46
4,1,-70,-38,-58
4,1,-70,-56,-58
4,1,-70,-56,-44
4,1,-67,-56,-44
4,1,-67,-40,-44
4,1,-68,-40,-44
4,1,-68,-40,-44
4,1,-68,-40,-51
4,1,-68,-45,-51
4,1,-68,-41,-51
4,1,-68,-41,-44
4,1,-53,-41,-44
4,1,-53,-44,-44
4,1,-53,-44,-61
4,1,-53,-44,-61
4,1,-53,-58,-61
4,1,-53,-58,-57
4,1,-65,-58,-57
4,1,-65,-45,-57
4,1,-53,-45,-57
4,1,-53,-45,-57
4,1,-53,-45,-58
4,1,-54,-45,-58
4,1,-54,-60,-58
4,1,-68,-60,-58
4,1,-68,-45,-58
4,1,-68,-45,-47
4,1,-54,-45,-47
4,1,-54,-60,-47
4,1,-54,-60,-64
4,1,-53,-60,-64
4,1,-53,-58,-64
4,1,-53,-58,-50
4,1,-53,-44,-50
4,1,-53,-44,-63
4,1,-54,-44,-63
4,1,-54,-44,-63
4,1,-54,-44,-62
4,1,-66,-44,-62
4,1,-66,-44,-46
4,1,-54,-44,-46
4,1,-54,-45,-46
4,1,-54,-45,-67
4,1,-54,-56,-67
4,1,-54,-56,-45
4,1,-54,-56,-44
4,1,-59,-56,-44
4,1,-59,-49,-44
4,1,-59,-49,-56
4,1,-59,-49,-38
4,1,-74,-49,-38
4,1,-74,-41,-38
4,1,-74,-41,-56
4,1,-74,-59,-56
4,1,-74,-59,-51
4,1,-54,-59,-51
4,1,-54,-59,-51
4,1,-54,-59,-56
4,1,-56,-59,-56
4,1,-56,-52,-56
4,1,-56,-52,-53
4,1,-59,-52,-53
4,1,-59,-43,-53
4,1,-68,-43,-53
4,1,-68,-43,-52
4,1,-73,-43,-52
4,1,-73,-55,-52
4,1,-73,-55,-58
4,1,-68,-55,-58
4,1,-68,-55,-51
4,1,-54,-55,-51
4,1,-54,-55,-46
4,1,-54,-55,-47
4,1,-53,-55,-47
4,1,-53,-55,-71
4,1,-70,-55,-71
4,1,-70,-42,-71
4,1,-58,-42,-71
4,1,-58,-40,-71
4,1,-58,-40,-58
4,1,-58,-32,-58
4,1,-58,-32,-45
4,1,-58,-52,-45
4,1,-71,-52,-45
4,1,-71,-52,-56
4,1,-71,-52,-57
4,1,-51,-52,-57
4,1,-51,-49,-57
4,1,-51,-49,-54
4,1,-51,-49,-39
4,1,-62,-49,-39
4,1,-62,-49,-54
4,1,-62,-59,-54
4,1,-66,-59,-54
4,1,-66,-59,-46
4,1,-66,-59,-46
4,1,-66,-59,-46
4,1,-66,-59,-46
4,1,-66,-42,-46
4,1,-69,-42,-46
4,1,-69,-54,-46
4,1,-69,-54,-54
4,1,-53,-54,-54
4,1,-53,-47,-54
4,1,-53,-47,-70
4,1,-69,-47,-70
4,1,-69,-47,-61
4,1,-69,-57,-61
4,1,-72,-57,-61
4,1,-72,-54,-61
4,1,-74,-54,-61
4,1,-74,-54,-69
4,1,-74,-52,-69
4,1,-71,-52,-69
4,1,-71,-52,-57
4,1,-71,-52,-57
4,1,-78,-52,-57
4,1,-78,-53,-57
4,1,-70,-53,-57
4,1,-70,-53,-48
4,1,-70,-53,-41
4,1,-70,-53,-41
4,1,-55,-53,-41
4,1,-55,-44,-41
4,1,-55,-44,-53
4,1,-55,-44,-54
4,1,-50,-44,-54
4,1,-50,-44,-41
4,1,-50,-70,-41
4,1,-55,-70,-41
4,1,-55,-70,-51
4,1,-55,-70,-51
4,1,-55,-70,-52
4,1,-55,-48,-52
4,1,-65,-48,-52
4,1,-65,-45,-52
4,1,-53,-45,-52
4,1,-53,-45,-55
4,1,-53,-59,-55
4,1,-53,-43,-55
4,1,-56,-43,-55
4,1,-56,-43,-54
4,1,-56,-61,-54
4,1,-66,-61,-54
4,1,-66,-42,-54
4,1,-55,-42,-54
4,1,-55,-42,-56
4,1,-55,-59,-56
4,1,-55,-59,-54
4,1,-55,-54,-54
4,1,-60,-54,-54
4,1,-53,-54,-54
4,1,-53,-62,-54
4,1,-68,-62,-54
4,1,-68,-62,-38
4,1,-68,-62,-41
4,1,-73,-62,-41
4,1,-73,-56,-41
4,1,-68,-56,-41
4,1,-68,-58,-41
4,1,-57,-58,-41
4,1,-57,-58,-55
4,1,-57,-49,-55
4,1,-67,-49,-55
4,1,-67,-54,-55
4,1,-67,-43,-55
4,1,-54,-43,-55
4,1,-54,-42,-55
4,1,-53,-42,-55
4,1,-53,-42,-40
4,1,-68,-42,-40
4,1,-68,-42,-40
4,1,-68,-56,-40
4,1,-52,-56,-40
4,1,-52,-56,-40
4,1,-52,-38,-40
4,1,-53,-38,-40
4,1,-53,-58,-40
4,1,-52,-58,-40
4,1,-52,-52,-40
4,1,-62,-52,-40
4,1,-62,-54,-40
4,1,-62,-54,-44
4,1,-62,-38,-44
4,1,-72,-38,-44
4,1,-72,-38,-54
4,1,-72,-40,-54
4,1,-77,-40,-54
4,1,-77,-40,-53
4,1,-77,-40,-53
4,1,-76,-40,-53
4,1,-76,-40,-54
4,1,-69,-40,-54
4,1,-69,-54,-54
4,1,-71,-54,-54
4,1,-71,-54,-45
4,1,-71,-55,-45
4,1,-69,-55,-45
4,1,-69,-59,-45
4,1,-69,-59,-45
4,1,-69,-59,-56
4,1,-53,-59,-56
4,1,-53,-44,-56
4,1,-53,-44,-56
4,1,-53,-40,-56
4,1,-53,-40,-56
4,1,-67,-40,-56
4,1,-67,-40,-56
4,1,-67,-40,-55
4,1,-52,-40,-55
4,1,-52,-39,-55
4,1,-52,-39,-58
4,1,-68,-39,-58
4,1,-68,-58,-58
4,1,-68,-55,-58
4,1,-68,-59,-58
4,1,-68,-59,-45
4,1,-63,-59,-45
4,1,-63,-59,-66
4,1,-67,-59,-66
4,1,-67,-59,-48
4,1,-64,-59,-48
4,1,-64,-45,-48
4,1,-64,-45,-59
4,1,-50,-45,-59
4,1,-50,-54,-59
4,1,-50,-54,-64
4,1,-50,-54,-61
4,1,-50,-58,-61
4,1,-50,-58,-47
4,1,-49,-58,-47
4,1,-68,-58,-47
4,1,-68,-43,-47
4,1,-68,-56,-47
4,1,-68,-56,-45
4,1,-53,-56,-45
4,1,-53,-55,-45
4,1,-54,-55,-45
4,1,-54,-54,-45
4,1,-70,-54,-45
4,1,-70,-40,-45
4,1,-70,-40,-50
4,1,-53,-40,-50
4,1,-53,-57,-50
4,1,-53,-57,-62
4,1,-53,-41,-62
4,1,-53,-41,-53
4,1,-53,-54,-53
4,1,-53,-54,-56
4,1,-53,-58,-56
4,1,-53,-47,-56
4,1,-70,-47,-56
4,1,-70,-47,-55
4,1,-70,-38,-55
4,1,-71,-38,-55
4,1,-71,-41,-55
4,1,-71,-41,-54
4,1,-71,-41,-54
4,1,-71,-41,-52
4,1,-71,-58,-52
4,1,-63,-58,-52
4,1,-63,-36,-52
4,1,-68,-36,-52
4,1,-68,-36,-41
4,1,-68,-43,-41
4,1,-75,-43,-41
4,1,-75,-43,-39
4,1,-75,-54,-39
4,1,-75,-54,-44
4,1,-75,-61,-44
4,1,-60,-61,-44
4,1,-60,-61,-42
4,1,-60,-41,-42
4,1,-72,-41,-42
4,1,-72,-41,-59
4,1,-72,-65,-59
4,1,-72,-65,-56
4,1,-73,-65,-56
4,1,-73,-65,-56
4,1,-54,-65,-56
4,1,-54,-65,-43
4,1,-73,-65,-43
4,1,-73,-65,-57
4,1,-73,-52,-57
4,1,-73,-52,-61
4,1,-73,-52,-42
4,1,-65,-52,-42
4,1,-65,-63,-42
4,1,-65,-63,-58
4,1,-65,-50,-58
4,1,-78,-50,-58
4,1,-78,-25,-58
4,1,-78,-25,-62
4,1,-78,-45,-62
4,1,-78,-45,-38
4,1,-78,-46,-38
