dist,rssi
450,-69
450,-72
450,-85
450,-71
450,-70
450,-69
450,-71
450,-73
450,-85
450,-71
450,-72
450,-72
450,-72
450,-85
450,-84
450,-84
450,-71
450,-71
450,-70
450,-71
450,-73
450,-85
450,-70
450,-71
450,-73
450,-84
450,-71
450,-72
450,-71
450,-71
450,-73
450,-85
450,-71
450,-69
450,-71
450,-72
450,-72
450,-83
450,-83
450,-71
450,-71
450,-84
450,-71
450,-73
450,-72
450,-85
450,-72
450,-72
450,-84
450,-85
450,-73
450,-71
450,-72
450,-72
450,-84
450,-71
450,-72
450,-85
450,-84
450,-84
450,-71
450,-71
450,-71
450,-70
450,-72
450,-71
450,-72
450,-71
450,-85
450,-84
450,-71
450,-71
450,-73
450,-72
450,-84
450,-84
450,-84
450,-71
450,-71
450,-72
450,-84
450,-71
450,-71
450,-72
450,-72
450,-84
