dist,rssi
350,-63
350,-69
350,-63
350,-69
350,-66
350,-70
350,-62
350,-70
350,-66
350,-62
350,-63
350,-69
350,-62
350,-71
350,-62
350,-71
350,-63
350,-63
350,-67
350,-62
350,-71
350,-62
350,-67
350,-71
350,-67
350,-62
350,-69
350,-63
350,-68
350,-67
350,-70
350,-62
350,-62
350,-70
350,-63
350,-70
350,-48
350,-53
350,-70
350,-67
350,-63
350,-67
350,-70
350,-66
350,-68
350,-62
350,-69
350,-67
350,-62
350,-66
350,-70
350,-67
350,-70
350,-70
350,-67
350,-70
350,-70
350,-67
350,-70
350,-66
350,-62
350,-69
350,-70
350,-62
350,-66
350,-62
350,-67
350,-69
350,-70
350,-63
350,-70
350,-66
350,-70
350,-62
350,-66
350,-70
350,-67
350,-70
350,-67
350,-70
350,-66
350,-70
350,-66
350,-69
350,-66
350,-67
350,-67
350,-70
350,-62
350,-66
350,-63
350,-66
350,-62
350,-66
350,-63
350,-70
350,-63
350,-66
350,-66
350,-63
350,-69
350,-62
350,-67
350,-62
350,-66
350,-62
350,-66
350,-63
350,-67
350,-63
350,-66
350,-63
350,-62
350,-62
350,-71
350,-66
350,-62
350,-66
350,-70
350,-62
350,-69
350,-63
350,-66
350,-62
350,-62
350,-66
350,-69
350,-66
350,-63
350,-67
350,-63
350,-66
350,-62
350,-67
350,-71
350,-67
350,-69
350,-66
350,-62
350,-66
350,-62
350,-66
350,-62
350,-66
350,-66
350,-70
350,-62
350,-71
350,-63
350,-62
350,-63
350,-70
350,-66
350,-71
350,-62
350,-67
350,-63
350,-66
350,-71
350,-66
350,-62
350,-66
350,-71
350,-63
350,-68
350,-67
350,-63
350,-62
350,-67
350,-70
350,-66
350,-62
350,-69
350,-66
350,-66
350,-69
350,-66
350,-62
350,-66
350,-62
350,-66
350,-62
350,-62
350,-71
350,-66
350,-69
350,-67
350,-62
350,-66
350,-66
350,-66
350,-62
350,-62
350,-69
350,-62
350,-66
350,-69
350,-66
350,-62
350,-71
350,-66
350,-70
350,-66
350,-71
350,-67
350,-63
350,-66
350,-69
350,-71
350,-62
350,-62
350,-67
350,-62
350,-67
350,-71
350,-65
350,-71
350,-65
350,-65
350,-63
350,-65
350,-70
350,-66
350,-62
350,-66
350,-64
350,-70
350,-64
350,-65
350,-70
350,-64
350,-69
350,-64
350,-65
350,-71
350,-63
350,-70
350,-63
350,-70
350,-65
350,-63
350,-65
350,-63
350,-65
350,-63
350,-65
350,-63
350,-65
350,-63
350,-65
350,-63
350,-65
350,-63
350,-71
350,-65
350,-64
350,-63
350,-65
350,-63
350,-71
350,-63
350,-71
350,-64
350,-65
350,-63
350,-70
350,-63
350,-71
350,-65
350,-63
350,-72
350,-63
350,-64
350,-70
350,-65
350,-66
350,-71
350,-63
350,-65
350,-63
350,-65
350,-64
350,-65
350,-63
350,-71
350,-64
350,-71
350,-63
350,-71
350,-66
350,-67
350,-69
350,-67
350,-69
350,-66
350,-68
350,-66
350,-63
350,-66
350,-63
350,-71
350,-63
350,-66
350,-63
350,-66
350,-63
350,-70
350,-66
350,-63
350,-66
350,-63
350,-70
350,-71
350,-63
350,-66
350,-69
350,-71
350,-63
350,-70
350,-67
350,-63
350,-66
350,-63
350,-66
350,-63
350,-66
350,-63
350,-71
350,-63
350,-71
350,-71
350,-63
350,-67
350,-70
350,-66
350,-63
350,-65
350,-71
350,-63
350,-64
350,-72
350,-65
350,-63
350,-72
350,-63
350,-65
350,-63
350,-65
350,-72
350,-65
350,-71
350,-63
350,-66
350,-63
350,-66
350,-69
350,-69
350,-69
350,-63
350,-69
350,-63
350,-70
350,-63
350,-66
350,-69
350,-63
350,-70
350,-64
350,-66
350,-66
350,-63
350,-66
350,-63
350,-69
350,-70
350,-63
350,-66
350,-66
350,-63
350,-70
350,-63
350,-70
350,-63
350,-67
350,-66
350,-69
350,-66
350,-69
350,-66
350,-64
350,-66
350,-71
350,-71
350,-70
350,-63
350,-66
350,-71
350,-63
350,-66
350,-63
350,-66
350,-63
350,-66
350,-70
350,-63
350,-70
350,-66
350,-66
350,-64
350,-66
350,-63
350,-70
350,-63
350,-66
350,-64
350,-66
350,-64
350,-66
350,-65
350,-63
350,-66
350,-63
350,-67
350,-63
350,-65
350,-63
350,-70
350,-63
350,-69
350,-64
350,-70
350,-64
350,-70
350,-66
350,-69
350,-66
350,-70
350,-63
350,-66
350,-63
350,-66
350,-63
350,-66
350,-66
350,-63
350,-69
350,-66
350,-63
350,-66
350,-63
350,-69
350,-66
350,-71
350,-66
350,-70
350,-65
350,-70
350,-63
350,-71
350,-63
350,-65
350,-63
350,-65
350,-64
350,-71
350,-63
350,-67
350,-70
350,-63
350,-70
350,-62
350,-65
350,-71
350,-64
350,-63
350,-65
350,-71
350,-66
350,-71
350,-63
350,-66
350,-70
350,-66
350,-69
350,-66
350,-69
350,-65
350,-70
350,-63
350,-68
350,-63
350,-68
350,-66
350,-63
350,-66
350,-69
350,-66
350,-64
350,-66
350,-63
350,-69
350,-63
350,-70
350,-63
350,-66
350,-63
350,-70
350,-63
350,-70
350,-63
350,-70
350,-65
350,-71
350,-65
350,-70
350,-65
350,-69
350,-63
350,-70
350,-63
350,-63
350,-65
350,-63
350,-65
350,-65
350,-63
350,-70
350,-64
350,-71
350,-65
350,-66
350,-70
350,-66
350,-69
350,-62
350,-63
350,-66
350,-71
350,-66
350,-71
350,-71
350,-63
350,-63
350,-71
350,-63
350,-64
350,-70
350,-65
350,-70
350,-66
350,-63
350,-66
350,-68
350,-65
350,-68
350,-63
350,-66
350,-69
350,-66
350,-69
350,-66
350,-69
350,-65
350,-63
350,-65
350,-67
350,-65
350,-69
350,-65
350,-66
400,-67
400,-68
400,-67
400,-78
400,-67
400,-76
400,-67
400,-68
400,-68
400,-83
400,-67
400,-82
400,-65
400,-68
400,-68
400,-71
400,-68
400,-69
400,-79
400,-70
400,-72
400,-72
400,-72
400,-69
400,-65
400,-79
400,-64
400,-68
400,-63
400,-68
400,-67
400,-76
400,-67
400,-67
400,-63
400,-68
400,-65
400,-76
400,-64
400,-67
400,-67
400,-65
400,-68
400,-65
400,-68
400,-76
400,-65
400,-76
400,-76
400,-68
400,-77
400,-68
400,-76
400,-65
400,-76
400,-68
400,-76
400,-64
400,-77
400,-67
400,-67
400,-64
400,-76
400,-67
400,-67
400,-68
400,-76
400,-65
400,-76
400,-67
400,-76
400,-67
400,-64
400,-77
400,-67
400,-76
400,-64
400,-76
400,-64
400,-69
400,-68
400,-64
400,-67
400,-64
400,-76
400,-65
400,-77
400,-67
400,-65
400,-76
400,-64
400,-68
400,-77
400,-64
400,-64
400,-67
400,-77
400,-67
400,-77
400,-68
400,-67
400,-77
400,-67
400,-77
400,-77
400,-67
400,-64
400,-67
400,-76
400,-68
400,-65
400,-64
400,-67
400,-77
400,-64
400,-77
400,-67
400,-77
400,-64
400,-68
400,-77
400,-64
400,-77
400,-68
400,-69
400,-67
400,-76
400,-70
400,-68
400,-77
400,-66
400,-76
400,-65
400,-67
400,-65
400,-73
400,-74
400,-68
400,-68
400,-63
400,-76
400,-63
400,-68
400,-63
400,-78
400,-62
400,-78
400,-62
400,-67
400,-79
400,-67
400,-63
400,-79
400,-67
400,-79
400,-62
400,-79
400,-67
400,-80
400,-62
400,-67
400,-78
400,-68
400,-62
400,-62
400,-64
400,-67
400,-62
400,-78
400,-67
400,-62
400,-62
400,-79
400,-62
400,-67
400,-78
400,-67
400,-62
400,-67
400,-78
400,-62
400,-78
400,-67
400,-62
400,-78
400,-62
400,-78
400,-67
400,-62
400,-67
400,-67
400,-63
400,-68
400,-78
400,-62
400,-78
400,-68
400,-62
400,-78
400,-68
400,-67
400,-62
400,-62
400,-78
400,-63
400,-78
400,-62
400,-79
400,-62
400,-79
400,-81
400,-80
400,-68
400,-78
400,-63
400,-68
400,-63
400,-68
400,-62
400,-79
400,-62
400,-68
400,-67
400,-78
400,-67
400,-78
400,-68
400,-78
400,-68
400,-63
400,-78
400,-68
400,-79
400,-62
400,-67
400,-80
400,-67
400,-79
400,-67
400,-62
400,-78
400,-67
400,-63
400,-78
400,-62
400,-67
400,-68
400,-62
400,-78
400,-68
400,-78
400,-68
400,-79
400,-62
400,-68
400,-80
400,-67
400,-79
400,-79
400,-67
400,-79
400,-62
400,-68
400,-79
400,-78
400,-62
400,-78
400,-67
400,-78
400,-62
400,-79
400,-68
400,-79
400,-62
400,-78
400,-62
400,-62
400,-68
400,-62
400,-78
400,-78
400,-67
400,-78
400,-62
400,-79
400,-62
400,-78
400,-62
400,-78
400,-67
400,-62
400,-78
400,-62
400,-68
400,-63
400,-62
400,-67
400,-62
400,-78
400,-62
400,-67
400,-62
400,-77
400,-78
400,-68
400,-78
400,-67
400,-78
400,-67
400,-64
400,-68
400,-67
400,-62
400,-79
400,-62
400,-78
400,-63
400,-68
400,-62
400,-79
400,-62
400,-78
400,-68
400,-62
400,-78
400,-67
400,-78
400,-68
400,-78
400,-67
400,-79
400,-64
400,-68
400,-78
400,-62
400,-68
400,-78
400,-78
400,-62
400,-63
400,-62
400,-68
400,-62
400,-67
400,-79
400,-62
400,-79
400,-63
400,-68
400,-67
400,-62
400,-78
400,-63
400,-78
400,-68
400,-62
400,-68
400,-78
400,-63
400,-78
400,-62
400,-68
400,-62
400,-78
400,-68
400,-62
400,-78
400,-63
400,-68
400,-78
400,-67
400,-78
400,-68
400,-63
400,-62
400,-78
400,-63
400,-78
400,-63
400,-68
400,-62
400,-68
400,-62
400,-68
400,-63
400,-67
400,-77
400,-68
400,-78
400,-68
400,-62
400,-68
400,-77
400,-68
400,-63
400,-77
400,-62
400,-63
400,-67
400,-67
400,-68
400,-78
400,-67
400,-62
400,-67
400,-62
400,-63
400,-78
400,-68
400,-63
400,-68
400,-79
400,-67
400,-62
400,-67
400,-77
400,-68
400,-62
400,-68
400,-62
400,-68
400,-78
400,-62
400,-78
400,-63
400,-67
400,-62
400,-78
400,-78
400,-62
400,-78
400,-62
400,-67
400,-62
400,-67
400,-63
400,-62
400,-68
400,-79
400,-67
400,-78
400,-67
400,-79
400,-68
400,-78
400,-63
400,-78
400,-67
400,-62
400,-78
400,-68
400,-62
400,-68
400,-63
400,-68
400,-62
400,-68
400,-63
400,-68
400,-63
400,-68
400,-78
400,-67
400,-77
400,-68
400,-78
400,-67
400,-62
400,-77
400,-67
400,-78
400,-68
400,-62
400,-67
400,-62
400,-68
400,-67
400,-62
400,-79
400,-62
400,-63
400,-78
400,-67
400,-78
400,-68
400,-63
400,-68
400,-78
400,-68
400,-78
400,-78
400,-63
400,-63
400,-78
400,-68
400,-62
400,-78
400,-64
400,-67
400,-78
400,-67
400,-62
400,-67
400,-63
400,-67
400,-62
400,-77
400,-78
400,-69
400,-63
400,-63
400,-68
400,-68
400,-63
400,-77
400,-67
400,-77
400,-63
400,-78
400,-62
400,-63
400,-82
400,-67
400,-62
400,-63
400,-78
400,-63
400,-68
400,-62
400,-67
400,-62
400,-62
400,-67
400,-62
400,-84
400,-62
400,-80
400,-67
400,-62
400,-67
400,-63
400,-77
400,-66
400,-64
400,-84
400,-68
400,-82
400,-65
400,-66
400,-67
400,-67
400,-65
400,-65
400,-67
400,-84
400,-66
400,-67
400,-72
400,-70
400,-69
400,-70
400,-67
400,-68
400,-68
400,-91
400,-65
400,-86
400,-65
400,-83
400,-65
400,-67
400,-66
400,-71
400,-66
400,-65
400,-74
400,-66
400,-82
400,-69
400,-68
400,-66
400,-64
400,-64
400,-66
400,-65
400,-84
400,-65
400,-86
400,-66
400,-65
400,-69
400,-65
400,-68
400,-65
400,-87
400,-66
400,-85
400,-65
400,-68
400,-85
400,-85
400,-66
400,-68
400,-64
400,-68
400,-66
400,-68
400,-64
400,-68
400,-65
400,-67
400,-66
400,-85
400,-68
400,-86
400,-65
400,-69
400,-65
400,-69
400,-67
400,-76
400,-66
400,-74
400,-67
400,-76
400,-92
400,-68
400,-69
400,-65
400,-65
400,-64
400,-68
400,-64
400,-68
400,-64
400,-68
400,-64
400,-68
400,-69
400,-64
400,-68
400,-65
400,-68
400,-64
400,-68
400,-68
400,-68
400,-68
400,-65
400,-68
400,-68
400,-65
400,-64
400,-64
400,-97
400,-68
400,-68
400,-94
400,-64
400,-68
400,-65
400,-68
400,-95
400,-64
400,-68
400,-64
400,-94
400,-67
400,-64
400,-95
400,-68
400,-68
400,-68
400,-96
400,-64
400,-97
400,-68
400,-95
400,-94
400,-68
400,-68
400,-94
400,-68
400,-64
400,-69
400,-64
400,-92
400,-65
400,-67
400,-65
400,-76
400,-65
400,-73
400,-66
400,-73
400,-65
400,-73
400,-65
400,-66
400,-65
400,-73
400,-72
400,-66
400,-77
400,-73
400,-66
400,-70
400,-76
400,-62
400,-78
400,-68
400,-76
400,-67
400,-62
400,-67
400,-62
400,-77
400,-62
400,-76
400,-64
400,-76
400,-62
400,-62
400,-66
400,-62
400,-76
400,-63
400,-67
400,-75
400,-62
400,-76
400,-67
400,-62
400,-62
400,-76
400,-75
400,-66
400,-76
400,-67
400,-76
400,-62
400,-76
400,-62
400,-75
400,-62
400,-76
400,-62
400,-66
400,-76
400,-75
400,-66
400,-62
400,-66
400,-62
400,-62
400,-67
400,-80
400,-62
400,-67
400,-67
400,-77
400,-62
400,-66
400,-77
400,-62
400,-78
400,-62
400,-78
400,-62
400,-78
400,-67
400,-79
400,-67
400,-78
400,-62
400,-67
400,-62
400,-77
400,-78
400,-62
400,-78
400,-62
400,-62
400,-66
400,-77
400,-79
400,-62
400,-62
400,-78
400,-67
400,-77
400,-67
400,-62
400,-79
400,-67
400,-62
400,-78
400,-66
400,-62
400,-78
450,-77
450,-92
450,-74
450,-73
450,-74
450,-72
450,-70
450,-75
450,-72
450,-76
450,-73
450,-71
450,-72
450,-70
450,-77
450,-73
450,-70
450,-78
450,-72
450,-75
450,-78
450,-72
450,-77
450,-70
450,-77
450,-75
450,-75
450,-77
450,-72
450,-68
450,-65
450,-75
450,-72
450,-80
450,-66
450,-68
450,-71
450,-70
450,-73
450,-72
450,-69
450,-77
450,-67
450,-75
450,-68
450,-70
450,-73
450,-68
450,-70
450,-67
450,-72
450,-72
450,-75
450,-68
450,-73
450,-71
450,-74
450,-73
450,-72
450,-74
450,-68
450,-74
450,-71
450,-68
450,-71
450,-74
450,-68
450,-74
450,-68
450,-74
450,-69
450,-71
450,-72
450,-67
450,-68
450,-68
450,-70
450,-68
450,-71
450,-74
450,-70
450,-68
450,-72
450,-68
450,-72
450,-74
450,-68
450,-68
450,-74
450,-68
450,-72
450,-69
450,-71
450,-68
450,-74
450,-72
450,-74
450,-72
450,-74
450,-71
450,-68
450,-71
450,-70
450,-69
450,-73
450,-70
450,-74
450,-71
450,-73
450,-68
450,-73
450,-74
450,-71
450,-71
450,-68
450,-74
450,-72
450,-74
450,-71
450,-74
450,-73
450,-68
450,-73
450,-72
450,-73
450,-67
450,-68
450,-72
450,-68
450,-73
450,-68
450,-74
450,-70
450,-73
450,-68
450,-74
450,-69
450,-73
450,-71
450,-74
450,-70
450,-73
450,-68
450,-74
450,-68
450,-72
450,-68
450,-74
450,-68
450,-74
450,-72
450,-68
450,-75
450,-69
450,-74
450,-68
450,-72
450,-74
450,-72
450,-69
450,-75
450,-68
450,-74
450,-68
450,-71
450,-68
450,-74
450,-72
450,-74
450,-71
450,-72
450,-68
450,-72
450,-69
450,-69
450,-74
450,-68
450,-74
450,-68
450,-71
450,-75
450,-72
450,-76
450,-67
450,-71
450,-82
450,-71
450,-68
450,-71
450,-66
450,-71
450,-82
450,-82
450,-72
450,-80
450,-68
450,-82
450,-67
450,-68
450,-81
450,-81
450,-67
450,-83
450,-67
450,-82
450,-67
450,-71
450,-82
450,-68
450,-83
450,-72
450,-80
450,-66
450,-71
450,-80
450,-72
450,-80
450,-69
450,-66
450,-79
450,-68
450,-80
450,-67
450,-82
450,-66
450,-81
450,-71
450,-80
450,-81
450,-70
450,-67
450,-80
450,-71
450,-79
450,-83
450,-66
450,-69
450,-67
450,-80
450,-69
450,-83
450,-70
450,-66
450,-71
450,-80
450,-71
450,-67
450,-85
450,-69
450,-67
450,-71
450,-68
450,-67
450,-83
450,-66
450,-84
450,-71
450,-67
450,-70
450,-67
450,-82
450,-69
450,-84
450,-80
450,-68
450,-73
450,-66
450,-70
450,-68
450,-71
450,-68
450,-72
450,-67
450,-84
450,-67
450,-71
450,-83
450,-67
450,-71
450,-68
450,-80
450,-67
450,-72
450,-72
450,-68
450,-82
450,-68
450,-71
450,-84
450,-67
450,-68
450,-83
450,-68
450,-84
450,-67
450,-85
450,-68
450,-81
450,-71
450,-82
450,-72
450,-68
450,-72
450,-84
450,-71
450,-68
450,-69
450,-68
450,-82
450,-67
450,-71
450,-67
450,-72
450,-68
450,-71
450,-68
450,-72
450,-83
450,-72
450,-84
450,-84
450,-67
450,-82
450,-72
450,-70
450,-82
450,-71
450,-67
450,-67
450,-72
450,-80
450,-71
450,-81
450,-67
450,-82
450,-70
450,-80
450,-72
450,-79
450,-81
450,-71
450,-71
450,-81
450,-67
450,-70
450,-68
450,-81
450,-67
450,-71
450,-67
450,-71
450,-80
450,-71
450,-81
450,-80
450,-67
450,-80
450,-71
450,-80
450,-68
450,-67
450,-70
450,-67
450,-70
450,-71
450,-67
450,-68
450,-67
450,-70
450,-67
450,-71
450,-71
450,-81
450,-67
450,-80
450,-70
450,-81
450,-80
450,-70
450,-81
450,-67
450,-71
450,-68
450,-71
450,-80
450,-67
450,-81
450,-81
450,-67
450,-80
450,-67
450,-70
450,-81
450,-67
450,-81
450,-71
450,-81
450,-67
450,-81
450,-67
450,-70
450,-67
450,-71
450,-81
450,-81
450,-70
450,-81
450,-70
450,-81
450,-71
450,-70
450,-81
450,-81
450,-71
450,-81
450,-67
450,-81
450,-71
450,-68
450,-69
450,-81
450,-67
450,-67
450,-71
450,-67
450,-71
450,-68
450,-81
450,-67
450,-71
450,-67
450,-80
450,-71
450,-67
450,-81
450,-71
450,-67
450,-71
450,-67
450,-81
450,-80
450,-80
450,-80
450,-67
450,-71
450,-68
450,-81
450,-71
450,-80
450,-67
450,-80
450,-67
450,-79
450,-67
450,-80
450,-70
450,-82
450,-70
450,-65
450,-85
450,-66
450,-86
450,-66
450,-70
450,-66
450,-70
450,-83
450,-70
450,-82
450,-66
450,-82
450,-66
450,-82
450,-71
450,-66
450,-81
450,-66
450,-66
450,-82
450,-70
450,-81
450,-66
450,-82
450,-80
450,-67
450,-71
450,-67
450,-70
450,-69
450,-66
450,-66
450,-69
450,-69
450,-66
450,-70
450,-66
450,-71
450,-81
450,-70
450,-66
450,-70
450,-66
450,-81
450,-67
450,-82
450,-66
450,-70
450,-81
450,-66
450,-66
450,-80
450,-67
450,-82
450,-69
450,-81
450,-71
450,-67
450,-80
450,-70
450,-66
450,-67
450,-67
450,-71
450,-67
450,-71
450,-80
450,-67
450,-80
450,-67
450,-79
450,-70
450,-80
450,-66
450,-78
450,-79
450,-70
450,-80
450,-70
450,-79
450,-71
450,-79
450,-69
450,-71
450,-67
450,-79
450,-66
450,-67
450,-79
450,-71
450,-67
450,-71
450,-67
450,-71
450,-79
450,-71
450,-79
450,-67
450,-79
450,-67
450,-80
450,-79
450,-67
450,-69
450,-67
450,-71
450,-67
450,-79
450,-70
450,-79
450,-68
450,-71
450,-67
450,-71
450,-79
450,-70
450,-80
450,-67
450,-79
450,-71
450,-67
450,-71
450,-79
450,-79
450,-79
450,-71
450,-79
450,-80
450,-67
450,-78
450,-69
450,-79
450,-71
450,-79
450,-66
450,-79
450,-71
450,-78
450,-69
450,-67
450,-69
450,-78
450,-71
450,-67
450,-71
450,-67
450,-71
450,-66
450,-67
450,-67
450,-79
450,-66
450,-70
450,-67
450,-78
450,-69
450,-79
450,-67
450,-79
450,-69
450,-71
450,-71
450,-67
450,-68
450,-79
450,-71
450,-79
450,-67
450,-67
450,-69
450,-67
450,-71
450,-79
450,-67
450,-71
450,-67
450,-71
450,-68
450,-71
450,-78
450,-69
450,-67
450,-79
450,-67
450,-78
450,-67
450,-71
450,-79
450,-66
450,-72
450,-71
450,-79
450,-70
450,-69
450,-67
450,-81
450,-72
450,-55
450,-81
450,-57
450,-82
450,-69
450,-70
450,-66
450,-66
450,-81
450,-70
450,-70
450,-81
450,-67
450,-82
450,-82
450,-66
450,-82
450,-66
450,-70
450,-66
450,-81
450,-65
450,-81
450,-66
450,-81
450,-66
450,-82
450,-71
450,-66
450,-68
450,-81
450,-66
450,-81
450,-69
450,-81
450,-66
450,-69
450,-69
450,-81
450,-69
450,-66
450,-70
450,-66
450,-66
450,-82
450,-70
450,-66
450,-69
450,-81
450,-66
450,-81
450,-66
450,-81
450,-68
450,-69
450,-66
450,-70
450,-66
450,-70
450,-67
450,-70
450,-82
450,-66
450,-82
450,-82
450,-66
450,-82
450,-69
450,-70
450,-66
450,-78
450,-66
450,-70
450,-66
450,-81
450,-66
450,-70
450,-66
450,-81
450,-80
450,-70
450,-82
450,-70
450,-82
450,-82
450,-70
450,-82
450,-67
450,-82
450,-66
450,-84
450,-66
450,-85
450,-67
450,-69
450,-66
450,-71
450,-67
450,-81
450,-67
450,-81
450,-80
450,-71
450,-79
450,-71
450,-68
450,-80
450,-70
450,-80
450,-67
450,-67
450,-69
450,-79
450,-67
450,-67
450,-79
450,-70
450,-80
450,-70
450,-67
450,-69
450,-67
450,-80
450,-67
450,-79
450,-67
450,-71
450,-67
450,-70
450,-70
450,-68
450,-70
450,-81
450,-67
450,-80
450,-67
450,-70
450,-67
450,-69
450,-67
450,-71
450,-67
450,-81
450,-70
