x,y,b1,b2,b3
0,0,-59,-75,-41
0,0,-59,-61,-41
0,0,-59,-61,-43
0,0,-59,-62,-43
0,0,-45,-62,-43
0,0,-45,-52,-43
0,0,-45,-52,-40
0,0,-58,-52,-40
0,0,-58,-52,-41
0,0,-58,-75,-41
0,0,-58,-53,-41
0,0,-45,-53,-41
0,0,-45,-61,-41
0,0,-59,-61,-41
0,0,-59,-61,-27
0,0,-59,-79,-27
0,0,-59,-79,-28
0,0,-45,-79,-28
0,0,-45,-79,-40
0,0,-58,-79,-40
0,0,-58,-82,-40
0,0,-58,-61,-40
0,0,-58,-53,-40
0,0,-58,-53,-40
0,0,-58,-48,-40
0,0,-58,-48,-33
0,0,-58,-85,-33
0,0,-59,-85,-33
0,0,-59,-47,-33
0,0,-45,-47,-33
0,0,-45,-83,-33
0,0,-45,-83,-41
0,0,-45,-83,-41
0,0,-45,-66,-41
0,0,-45,-66,-41
0,0,-45,-82,-41
0,0,-45,-82,-41
0,0,-58,-82,-41
0,0,-58,-62,-41
0,0,-58,-62,-40
0,0,-45,-62,-40
0,0,-45,-82,-40
0,0,-45,-82,-42
0,0,-45,-82,-42
0,0,-45,-82,-42
0,0,-45,-66,-42
0,0,-58,-66,-42
0,0,-58,-61,-42
0,0,-58,-61,-41
0,0,-58,-65,-41
0,0,-58,-65,-28
0,0,-45,-65,-28
0,0,-45,-62,-28
0,0,-45,-62,-43
2,3,-58,-71,-48
2,3,-58,-72,-48
2,3,-60,-72,-48
2,3,-60,-50,-48
2,3,-60,-50,-45
2,3,-60,-70,-45
2,3,-60,-70,-44
2,3,-57,-70,-44
2,3,-57,-65,-44
2,3,-57,-65,-53
2,3,-47,-65,-53
2,3,-47,-69,-53
2,3,-60,-69,-53
2,3,-60,-69,-52
2,3,-56,-69,-52
2,3,-56,-69,-52
2,3,-59,-69,-52
2,3,-59,-69,-51
2,3,-59,-70,-51
2,3,-59,-70,-54
2,3,-48,-70,-54
2,3,-48,-58,-54
2,3,-48,-58,-51
2,3,-41,-58,-51
2,3,-41,-63,-51
2,3,-41,-63,-53
2,3,-48,-63,-53
2,3,-48,-72,-53
2,3,-48,-72,-55
2,3,-61,-72,-55
2,3,-61,-72,-53
2,3,-57,-72,-53
2,3,-57,-72,-43
2,3,-62,-72,-43
2,3,-62,-72,-34
2,3,-64,-72,-34
2,3,-42,-72,-34
2,3,-42,-58,-34
2,3,-42,-58,-57
2,3,-50,-58,-57
2,3,-50,-58,-53
2,3,-50,-57,-53
2,3,-49,-57,-53
2,3,-49,-57,-57
2,3,-49,-57,-57
2,3,-49,-50,-57
2,3,-48,-50,-57
2,3,-48,-56,-57
2,3,-48,-56,-45
2,3,-48,-50,-45
2,3,-42,-50,-45
2,3,-42,-50,-39
2,3,-42,-69,-39
2,3,-42,-69,-55
2,3,-42,-70,-55
2,3,-42,-70,-54
2,3,-56,-70,-54
2,3,-56,-57,-54
2,3,-56,-57,-57
2,3,-47,-57,-57
2,3,-47,-63,-57
2,3,-47,-63,-54
2,3,-47,-63,-42
2,3,-61,-63,-42
2,3,-61,-50,-42
2,3,-61,-50,-53
2,3,-55,-50,-53
2,3,-55,-72,-53
2,3,-55,-72,-42
2,3,-61,-72,-42
2,3,-61,-72,-42
2,3,-61,-63,-42
2,3,-61,-63,-54
2,3,-61,-72,-54
2,3,-61,-72,-42
2,3,-48,-72,-42
2,3,-48,-57,-42
2,3,-48,-57,-39
2,3,-44,-57,-39
2,3,-44,-64,-39
2,3,-44,-64,-55
2,3,-61,-64,-55
2,3,-61,-71,-55
2,3,-61,-71,-52
2,3,-46,-71,-52
2,3,-46,-50,-52
2,3,-46,-50,-38
2,3,-46,-56,-38
2,3,-46,-56,-38
2,3,-47,-56,-38
2,3,-47,-63,-38
2,3,-47,-63,-54
2,3,-60,-63,-54
2,3,-60,-71,-54
2,3,-60,-58,-54
2,3,-60,-58,-34
2,3,-60,-59,-34
2,3,-60,-59,-55
2,3,-56,-59,-55
2,3,-56,-70,-55
2,3,-61,-70,-55
2,3,-61,-63,-55
2,3,-61,-63,-43
2,3,-61,-68,-43
2,3,-39,-68,-43
2,3,-39,-70,-43
2,3,-39,-70,-53
2,3,-45,-70,-53
2,3,-45,-71,-53
2,3,-45,-71,-56
2,3,-45,-50,-56
2,3,-45,-50,-39
2,3,-45,-69,-39
2,3,-45,-69,-55
2,3,-45,-69,-38
2,3,-40,-69,-38
2,3,-40,-63,-38
2,3,-40,-63,-42
2,3,-45,-63,-42
2,3,-45,-63,-37
2,3,-47,-63,-37
2,3,-47,-50,-37
2,3,-47,-50,-56
2,3,-55,-50,-56
2,3,-55,-70,-56
2,3,-55,-70,-37
2,3,-58,-70,-37
2,3,-58,-63,-37
2,3,-58,-63,-38
2,3,-58,-55,-38
2,3,-59,-55,-38
2,3,-59,-55,-37
2,3,-46,-55,-37
2,3,-46,-55,-43
2,3,-46,-55,-43
2,3,-46,-71,-43
2,3,-59,-71,-43
2,3,-59,-71,-42
2,3,-59,-56,-42
2,3,-59,-56,-38
2,3,-59,-59,-38
2,3,-59,-59,-38
2,3,-59,-59,-43
2,3,-59,-56,-43
2,3,-60,-56,-43
2,3,-60,-56,-36
2,3,-39,-56,-36
2,3,-39,-56,-42
2,3,-39,-52,-42
2,3,-39,-52,-52
2,3,-39,-64,-52
2,3,-60,-64,-52
2,3,-54,-64,-52
2,3,-54,-66,-52
2,3,-46,-66,-52
2,3,-46,-52,-52
2,3,-46,-52,-51
2,3,-46,-68,-51
2,3,-59,-68,-51
2,3,-48,-68,-51
2,3,-48,-68,-53
2,3,-45,-68,-53
2,3,-45,-49,-53
2,3,-47,-49,-53
2,3,-47,-49,-37
2,3,-47,-51,-37
2,3,-54,-51,-37
2,3,-54,-51,-55
2,3,-54,-63,-55
2,3,-60,-63,-55
2,3,-60,-63,-36
2,3,-60,-63,-36
2,3,-54,-63,-36
2,3,-54,-63,-55
2,3,-54,-54,-55
2,3,-54,-50,-55
2,3,-40,-50,-55
2,3,-40,-50,-50
2,3,-40,-64,-50
2,3,-47,-64,-50
2,3,-44,-64,-50
2,3,-44,-64,-53
2,3,-44,-53,-53
2,3,-44,-53,-40
2,3,-44,-49,-40
2,3,-60,-49,-40
2,3,-60,-49,-35
2,3,-60,-54,-35
2,3,-60,-49,-35
2,3,-60,-49,-53
2,3,-60,-66,-53
2,3,-40,-66,-53
2,3,-40,-66,-37
2,3,-40,-68,-37
2,3,-40,-47,-37
2,3,-40,-47,-52
2,3,-40,-71,-52
2,3,-39,-71,-52
2,3,-39,-70,-52
2,3,-39,-70,-39
2,3,-39,-70,-38
2,3,-47,-70,-38
2,3,-47,-70,-37
2,3,-46,-70,-37
2,3,-46,-59,-37
2,3,-46,-59,-55
2,3,-46,-49,-55
2,3,-46,-49,-37
2,3,-55,-49,-37
2,3,-55,-69,-37
2,3,-55,-67,-37
2,3,-45,-67,-37
2,3,-45,-58,-37
2,3,-45,-58,-55
2,3,-57,-58,-55
2,3,-57,-68,-55
2,3,-42,-68,-55
2,3,-42,-66,-55
2,3,-42,-66,-37
2,3,-42,-65,-37
2,3,-56,-65,-37
2,3,-56,-63,-37
2,3,-55,-63,-37
2,3,-55,-44,-37
2,3,-55,-44,-37
2,3,-55,-62,-37
2,3,-55,-62,-37
2,3,-55,-62,-52
2,3,-55,-59,-52
2,3,-55,-59,-39
2,3,-55,-61,-39
2,3,-55,-61,-55
2,3,-42,-61,-55
2,3,-42,-63,-55
2,3,-42,-60,-55
2,3,-42,-60,-48
2,3,-42,-60,-48
2,3,-42,-67,-48
2,3,-42,-67,-41
2,3,-42,-65,-41
2,3,-42,-65,-44
2,3,-42,-65,-45
2,3,-56,-65,-45
2,3,-56,-67,-45
2,3,-53,-67,-45
2,3,-53,-62,-45
2,3,-53,-62,-38
2,3,-56,-62,-38
2,3,-56,-49,-38
2,3,-57,-49,-38
2,3,-57,-62,-38
2,3,-57,-62,-37
2,3,-55,-62,-37
2,3,-55,-62,-55
2,3,-57,-62,-55
2,3,-57,-49,-55
2,3,-57,-49,-39
2,3,-56,-49,-39
2,3,-56,-51,-39
2,3,-56,-51,-53
2,3,-42,-51,-53
2,3,-42,-51,-54
2,3,-38,-51,-54
2,3,-38,-51,-57
2,3,-38,-69,-57
2,3,-38,-66,-57
2,3,-54,-66,-57
2,3,-54,-66,-44
2,3,-41,-66,-44
2,3,-41,-66,-44
2,3,-41,-66,-52
2,3,-54,-66,-52
2,3,-54,-66,-58
2,3,-54,-52,-58
2,3,-54,-47,-58
2,3,-54,-47,-55
2,3,-45,-47,-55
2,3,-45,-65,-55
2,3,-45,-65,-39
2,3,-45,-65,-39
2,3,-45,-53,-39
2,3,-58,-53,-39
2,3,-58,-53,-41
2,3,-45,-53,-41
2,3,-45,-53,-42
2,3,-45,-63,-42
2,3,-45,-63,-40
2,3,-45,-48,-40
2,3,-46,-48,-40
2,3,-46,-65,-40
2,3,-42,-65,-40
2,3,-42,-50,-40
2,3,-42,-50,-43
2,3,-49,-50,-43
2,3,-49,-60,-43
2,3,-49,-60,-38
2,3,-42,-60,-38
2,3,-42,-60,-35
2,3,-49,-60,-35
2,3,-49,-60,-40
2,3,-63,-60,-40
2,3,-63,-66,-40
2,3,-63,-66,-53
2,3,-48,-66,-53
2,3,-48,-54,-53
2,3,-48,-54,-46
2,3,-64,-54,-46
2,3,-64,-54,-53
2,3,-64,-65,-53
2,3,-64,-65,-47
2,3,-53,-65,-47
2,3,-53,-48,-47
2,3,-44,-48,-47
2,3,-44,-51,-47
2,3,-44,-51,-52
2,3,-74,-51,-52
2,3,-74,-49,-52
2,3,-74,-49,-57
2,3,-63,-49,-57
2,3,-63,-47,-57
2,3,-63,-47,-51
2,3,-58,-47,-51
2,3,-58,-47,-45
2,3,-62,-47,-45
2,3,-62,-46,-45
2,3,-62,-46,-43
2,3,-43,-46,-43
2,3,-43,-62,-43
2,3,-43,-62,-38
2,3,-65,-62,-38
2,3,-65,-64,-38
2,3,-65,-64,-47
2,3,-59,-64,-47
2,3,-59,-60,-47
2,3,-64,-60,-47
2,3,-64,-65,-47
2,3,-64,-65,-61
2,3,-58,-65,-61
2,3,-58,-50,-61
2,3,-58,-50,-40
2,3,-64,-50,-40
2,3,-64,-65,-40
2,3,-64,-65,-64
2,3,-64,-61,-64
2,3,-64,-54,-64
2,3,-75,-54,-64
2,3,-75,-54,-53
2,3,-44,-54,-53
2,3,-44,-62,-53
2,3,-65,-62,-53
2,3,-65,-53,-53
2,3,-65,-53,-38
2,3,-54,-53,-38
2,3,-54,-48,-38
2,3,-63,-48,-38
2,3,-63,-48,-38
2,3,-59,-48,-38
2,3,-59,-61,-38
2,3,-59,-61,-40
2,3,-59,-63,-40
2,3,-59,-63,-62
2,3,-59,-63,-62
2,3,-59,-63,-40
2,3,-69,-63,-40
2,3,-69,-47,-40
2,3,-69,-47,-65
2,3,-66,-47,-65
2,3,-66,-47,-38
2,3,-66,-47,-38
2,3,-66,-47,-39
2,3,-52,-47,-39
2,3,-52,-47,-52
2,3,-71,-47,-52
2,3,-71,-64,-52
2,3,-71,-64,-53
2,3,-84,-64,-53
2,3,-84,-47,-53
2,3,-84,-47,-51
2,3,-52,-47,-51
2,3,-52,-50,-51
2,3,-52,-50,-52
2,3,-52,-61,-52
2,3,-52,-61,-36
2,3,-65,-61,-36
2,3,-65,-50,-36
2,3,-65,-50,-52
2,3,-65,-50,-52
2,3,-59,-50,-52
2,3,-59,-62,-52
2,3,-59,-62,-52
2,3,-73,-62,-52
2,3,-73,-51,-52
2,3,-45,-51,-52
2,3,-45,-54,-52
2,3,-45,-64,-52
2,3,-45,-64,-38
2,3,-57,-64,-38
2,3,-57,-56,-38
2,3,-57,-56,-51
2,3,-57,-62,-51
2,3,-57,-62,-54
2,3,-55,-62,-54
2,3,-55,-62,-38
2,3,-55,-56,-38
2,3,-55,-56,-52
2,3,-45,-56,-52
2,3,-45,-52,-52
2,3,-45,-52,-43
2,3,-66,-52,-43
2,3,-66,-70,-43
2,3,-66,-70,-55
2,3,-61,-70,-55
2,3,-61,-70,-54
2,3,-70,-70,-54
2,3,-70,-56,-54
2,3,-52,-56,-54
2,3,-52,-56,-51
2,3,-52,-59,-51
2,3,-69,-59,-51
2,3,-69,-53,-51
2,3,-51,-53,-51
2,3,-51,-56,-51
2,3,-55,-56,-51
2,3,-55,-56,-52
2,3,-55,-57,-52
2,3,-64,-57,-52
2,3,-64,-57,-52
2,3,-64,-57,-52
2,3,-52,-57,-52
2,3,-52,-57,-38
2,3,-59,-57,-38
2,3,-59,-57,-41
2,3,-59,-44,-41
2,3,-59,-44,-56
2,3,-59,-44,-40
2,3,-61,-44,-40
2,3,-61,-44,-52
2,3,-61,-43,-52
2,3,-47,-43,-52
2,3,-47,-59,-52
2,3,-47,-59,-40
2,3,-47,-43,-40
2,3,-58,-43,-40
2,3,-58,-71,-40
2,3,-43,-71,-40
2,3,-45,-71,-40
2,3,-45,-49,-40
2,3,-45,-49,-41
2,3,-52,-49,-41
2,3,-58,-49,-41
2,3,-58,-49,-52
2,3,-60,-49,-52
2,3,-60,-49,-37
2,3,-60,-49,-36
2,3,-60,-49,-54
2,3,-66,-49,-54
2,3,-66,-44,-54
2,3,-44,-44,-54
2,3,-51,-44,-54
2,3,-60,-44,-54
2,3,-60,-44,-55
2,3,-60,-43,-55
2,3,-60,-43,-52
2,3,-58,-43,-52
2,3,-58,-62,-52
2,3,-58,-62,-37
2,3,-52,-62,-37
2,3,-52,-62,-54
2,3,-59,-62,-54
2,3,-59,-49,-54
2,3,-59,-49,-96
2,3,-44,-49,-96
2,3,-44,-43,-96
2,3,-44,-43,-55
2,3,-44,-63,-55
2,3,-44,-63,-38
2,3,-44,-63,-38
2,3,-44,-44,-38
2,3,-44,-44,-55
2,3,-68,-44,-55
2,3,-68,-54,-55
2,3,-44,-54,-55
2,3,-44,-58,-55
2,3,-44,-58,-38
2,3,-44,-68,-38
2,3,-44,-68,-37
2,3,-59,-68,-37
2,3,-61,-68,-37
2,3,-61,-65,-37
2,3,-61,-65,-39
2,3,-58,-65,-39
2,3,-58,-65,-39
2,3,-58,-65,-36
2,3,-47,-65,-36
2,3,-47,-60,-36
2,3,-47,-60,-54
2,3,-57,-60,-54
2,3,-57,-49,-54
2,3,-57,-49,-51
2,3,-47,-49,-51
2,3,-47,-62,-51
2,3,-47,-47,-51
2,3,-47,-47,-50
2,3,-47,-62,-50
2,3,-47,-62,-40
2,3,-70,-62,-40
2,3,-45,-62,-40
2,3,-45,-48,-40
2,3,-45,-48,-55
2,3,-55,-48,-55
2,3,-55,-59,-55
2,3,-55,-59,-49
2,3,-45,-59,-49
2,3,-45,-59,-49
2,3,-45,-46,-49
2,3,-45,-46,-54
2,3,-45,-48,-54
2,3,-59,-48,-54
2,3,-59,-60,-54
2,3,-59,-60,-43
2,3,-59,-48,-43
2,3,-59,-48,-50
2,3,-59,-48,-50
2,3,-52,-48,-50
2,3,-60,-48,-50
2,3,-60,-60,-50
2,3,-60,-60,-48
2,3,-58,-60,-48
2,3,-58,-62,-48
2,3,-58,-62,-53
2,3,-46,-62,-53
2,3,-46,-47,-53
2,3,-46,-47,-43
2,3,-46,-60,-43
2,3,-46,-60,-53
2,3,-49,-60,-53
2,3,-49,-64,-53
2,3,-58,-64,-53
2,3,-58,-60,-53
2,3,-58,-60,-53
2,3,-49,-60,-53
2,3,-49,-60,-36
2,3,-48,-60,-36
2,3,-47,-60,-36
2,3,-47,-60,-36
2,3,-47,-60,-38
2,3,-47,-60,-38
2,3,-47,-60,-48
2,3,-59,-60,-48
2,3,-59,-60,-48
2,3,-59,-60,-37
2,3,-61,-60,-37
2,3,-61,-60,-36
2,3,-60,-60,-36
2,3,-60,-60,-57
2,3,-60,-60,-57
2,3,-60,-45,-57
2,3,-61,-45,-57
2,3,-61,-45,-57
2,3,-46,-45,-57
2,3,-46,-45,-36
2,3,-47,-45,-36
2,3,-47,-66,-36
2,3,-47,-66,-34
2,3,-62,-66,-34
2,3,-62,-60,-34
2,3,-60,-60,-34
2,3,-60,-68,-34
2,3,-60,-68,-52
2,3,-62,-68,-52
2,3,-62,-46,-52
2,3,-62,-52,-52
2,3,-62,-52,-53
2,3,-47,-52,-53
2,3,-47,-45,-53
2,3,-47,-45,-51
2,3,-47,-45,-36
2,3,-61,-45,-36
2,3,-61,-45,-37
2,3,-59,-45,-37
2,3,-59,-61,-37
2,3,-59,-61,-58
2,3,-61,-61,-58
2,3,-61,-55,-58
2,3,-61,-55,-51
2,3,-47,-55,-51
2,3,-47,-55,-59
2,3,-47,-55,-51
2,3,-60,-55,-51
2,3,-60,-61,-51
2,3,-60,-61,-53
2,3,-47,-61,-53
2,3,-47,-59,-53
2,3,-47,-59,-33
2,3,-47,-62,-33
2,3,-47,-62,-38
2,3,-61,-62,-38
2,3,-61,-46,-38
2,3,-61,-46,-52
2,3,-61,-49,-52
2,3,-61,-49,-54
2,3,-47,-49,-54
2,3,-47,-59,-54
2,3,-47,-59,-33
2,3,-48,-59,-33
2,3,-48,-72,-33
2,3,-60,-72,-33
2,3,-60,-48,-33
2,3,-48,-48,-33
2,3,-48,-48,-37
2,3,-48,-59,-37
2,3,-46,-59,-37
2,3,-46,-61,-37
2,3,-48,-61,-37
2,3,-48,-68,-37
2,3,-46,-68,-37
2,3,-46,-68,-46
2,3,-46,-61,-46
2,3,-47,-61,-46
2,3,-47,-61,-53
2,3,-62,-61,-53
2,3,-62,-61,-33
2,3,-47,-61,-33
2,3,-47,-61,-54
2,3,-47,-54,-54
2,3,-61,-54,-54
2,3,-61,-54,-59
2,3,-61,-61,-59
2,3,-61,-59,-59
2,3,-46,-59,-59
2,3,-46,-59,-53
2,3,-46,-69,-53
2,3,-61,-69,-53
2,3,-61,-48,-53
2,3,-61,-46,-53
2,3,-61,-46,-53
2,3,-61,-46,-46
2,3,-61,-69,-46
2,3,-62,-69,-46
2,3,-62,-59,-46
2,3,-61,-59,-46
2,3,-61,-59,-46
2,3,-61,-53,-46
2,3,-48,-53,-46
2,3,-48,-46,-46
2,3,-46,-46,-46
2,3,-46,-46,-46
2,3,-46,-61,-46
2,3,-46,-61,-54
2,3,-46,-59,-54
2,3,-46,-59,-60
2,3,-46,-48,-60
2,3,-46,-48,-37
2,3,-46,-53,-37
2,3,-46,-53,-53
2,3,-46,-48,-53
2,3,-46,-48,-51
2,3,-61,-48,-51
2,3,-61,-68,-51
2,3,-61,-68,-53
2,3,-47,-68,-53
2,3,-47,-46,-53
2,3,-47,-46,-61
2,3,-47,-61,-61
2,3,-47,-61,-52
2,3,-47,-61,-52
2,3,-60,-61,-52
2,3,-60,-61,-60
2,3,-60,-59,-60
2,3,-46,-59,-60
2,3,-46,-59,-39
2,3,-46,-61,-39
2,3,-46,-61,-47
2,3,-46,-59,-47
2,3,-46,-59,-52
2,3,-46,-61,-52
2,3,-47,-61,-52
2,3,-47,-61,-54
2,3,-47,-61,-54
2,3,-47,-61,-54
2,3,-47,-61,-37
2,3,-47,-53,-37
2,3,-47,-61,-37
2,3,-47,-61,-37
2,3,-47,-68,-37
2,3,-60,-68,-37
2,3,-46,-68,-37
2,3,-63,-68,-37
2,3,-63,-68,-54
2,3,-63,-59,-54
2,3,-46,-59,-54
2,3,-46,-59,-38
2,3,-46,-46,-38
2,3,-59,-46,-38
2,3,-59,-46,-60
2,3,-59,-48,-60
2,3,-60,-48,-60
2,3,-60,-48,-54
2,3,-60,-59,-54
2,3,-60,-59,-60
2,3,-60,-67,-60
2,3,-48,-67,-60
2,3,-48,-67,-39
2,3,-46,-67,-39
2,3,-46,-67,-51
2,3,-46,-53,-51
2,3,-61,-53,-51
2,3,-61,-61,-51
2,3,-47,-61,-51
2,3,-47,-59,-51
2,3,-59,-59,-51
2,3,-59,-53,-51
2,3,-59,-53,-45
2,3,-61,-53,-45
2,3,-61,-53,-37
2,3,-48,-53,-37
2,3,-48,-67,-37
2,3,-48,-67,-46
2,3,-61,-67,-46
2,3,-61,-62,-46
2,3,-61,-62,-53
2,3,-47,-62,-53
2,3,-47,-62,-46
2,3,-60,-62,-46
2,3,-60,-62,-37
2,3,-48,-62,-37
2,3,-48,-59,-37
2,3,-48,-59,-47
2,3,-48,-55,-47
2,3,-48,-55,-54
2,3,-48,-59,-54
2,3,-48,-59,-47
2,3,-60,-59,-47
2,3,-60,-61,-47
2,3,-62,-61,-47
2,3,-62,-46,-47
2,3,-62,-46,-59
2,3,-60,-46,-59
2,3,-60,-72,-59
2,3,-60,-72,-59
2,3,-60,-59,-59
2,3,-60,-59,-47
2,3,-60,-59,-47
2,3,-60,-59,-52
2,3,-61,-59,-52
2,3,-61,-74,-52
2,3,-61,-74,-38
2,3,-60,-74,-38
2,3,-60,-62,-38
2,3,-60,-62,-53
2,3,-62,-62,-53
2,3,-62,-74,-53
2,3,-62,-74,-38
2,3,-46,-74,-38
2,3,-46,-59,-38
2,3,-46,-59,-60
2,3,-47,-59,-60
2,3,-47,-49,-60
2,3,-62,-49,-60
2,3,-62,-73,-60
2,3,-62,-48,-60
2,3,-62,-48,-38
2,3,-46,-48,-38
2,3,-46,-46,-38
2,3,-46,-46,-35
2,3,-62,-46,-35
2,3,-62,-73,-35
2,3,-62,-73,-47
2,3,-47,-73,-47
2,3,-47,-46,-47
2,3,-47,-61,-47
2,3,-47,-61,-62
2,3,-61,-61,-62
2,3,-61,-45,-62
2,3,-61,-45,-53
2,3,-63,-45,-53
2,3,-63,-62,-53
2,3,-63,-62,-52
2,3,-61,-62,-52
2,3,-61,-59,-52
2,3,-49,-59,-52
2,3,-49,-62,-52
2,3,-49,-62,-52
2,3,-61,-62,-52
2,3,-61,-63,-52
2,3,-61,-63,-52
2,3,-61,-78,-52
2,3,-61,-78,-39
2,3,-60,-78,-39
2,3,-60,-45,-39
2,3,-60,-45,-52
2,3,-60,-45,-53
2,3,-47,-45,-53
2,3,-47,-45,-53
2,3,-47,-67,-53
2,3,-62,-67,-53
2,3,-62,-50,-53
2,3,-62,-50,-48
2,3,-60,-50,-48
2,3,-60,-59,-48
2,3,-60,-59,-53
2,3,-60,-59,-53
2,3,-60,-82,-53
2,3,-60,-82,-53
2,3,-46,-82,-53
2,3,-46,-45,-53
2,3,-46,-45,-38
2,3,-51,-45,-38
2,3,-51,-65,-38
2,3,-47,-65,-38
2,3,-47,-44,-38
2,3,-60,-44,-38
2,3,-64,-44,-38
2,3,-64,-58,-38
2,3,-64,-58,-54
2,3,-47,-58,-54
2,3,-47,-62,-54
2,3,-47,-62,-62
2,3,-60,-62,-62
2,3,-60,-62,-38
2,3,-62,-62,-38
2,3,-62,-67,-38
2,3,-62,-67,-54
2,3,-51,-67,-54
2,3,-61,-67,-54
2,3,-61,-78,-54
2,3,-61,-78,-61
2,3,-61,-63,-61
2,3,-61,-63,-53
2,3,-60,-63,-53
2,3,-60,-78,-53
2,3,-60,-78,-53
2,3,-60,-78,-53
2,3,-60,-78,-53
2,3,-60,-78,-53
2,3,-60,-64,-53
2,3,-60,-64,-53
2,3,-60,-64,-53
2,3,-60,-61,-53
2,3,-60,-61,-62
2,3,-60,-61,-53
2,3,-60,-61,-53
2,3,-60,-74,-53
2,3,-60,-61,-53
2,3,-61,-61,-53
2,3,-60,-61,-53
2,3,-60,-62,-53
2,3,-47,-62,-53
2,3,-47,-62,-38
2,3,-47,-72,-38
2,3,-47,-72,-48
2,3,-47,-45,-48
2,3,-47,-73,-48
2,3,-47,-73,-60
2,3,-47,-49,-60
2,3,-47,-49,-60
2,3,-47,-49,-52
2,3,-47,-74,-52
2,3,-47,-74,-53
2,3,-47,-61,-53
2,3,-60,-61,-53
2,3,-60,-61,-62
2,3,-60,-62,-62
2,3,-60,-62,-55
2,3,-60,-44,-55
2,3,-60,-44,-55
2,3,-60,-44,-39
2,3,-47,-44,-39
2,3,-47,-44,-37
2,3,-47,-63,-37
2,3,-45,-63,-37
2,3,-45,-58,-37
2,3,-47,-58,-37
2,3,-47,-58,-53
2,3,-47,-49,-53
2,3,-59,-49,-53
2,3,-60,-49,-53
2,3,-60,-49,-47
2,3,-60,-57,-47
2,3,-45,-57,-47
2,3,-45,-60,-47
2,3,-59,-60,-47
2,3,-59,-60,-62
2,3,-59,-58,-62
2,3,-60,-58,-62
2,3,-60,-58,-53
2,3,-60,-60,-53
2,3,-49,-60,-53
2,3,-49,-60,-60
2,3,-49,-57,-60
2,3,-47,-57,-60
2,3,-47,-50,-60
2,3,-59,-50,-60
2,3,-59,-50,-60
2,3,-59,-57,-60
2,3,-60,-57,-60
2,3,-60,-57,-54
2,3,-60,-63,-54
2,3,-45,-63,-54
2,3,-45,-63,-53
2,3,-45,-66,-53
2,3,-45,-66,-53
2,3,-45,-66,-53
2,3,-45,-66,-53
2,3,-45,-66,-53
2,3,-45,-44,-53
2,3,-47,-44,-53
2,3,-47,-44,-48
2,3,-47,-50,-48
2,3,-59,-50,-48
2,3,-59,-50,-39
2,3,-59,-75,-39
2,3,-60,-75,-39
2,3,-60,-75,-63
2,3,-60,-75,-39
2,3,-60,-63,-39
2,3,-45,-63,-39
2,3,-45,-63,-53
2,3,-45,-76,-53
2,3,-60,-76,-53
2,3,-60,-44,-53
2,3,-60,-44,-53
2,3,-60,-44,-53
2,3,-60,-76,-53
2,3,-60,-76,-53
2,3,-60,-76,-43
2,3,-60,-58,-43
2,3,-60,-58,-53
2,3,-60,-76,-53
2,3,-60,-76,-53
2,3,-60,-76,-48
2,3,-45,-76,-48
2,3,-45,-76,-53
2,3,-45,-58,-53
2,3,-60,-58,-53
2,3,-60,-58,-61
2,3,-46,-58,-61
2,3,-46,-58,-53
2,3,-46,-58,-62
2,3,-46,-58,-62
2,3,-46,-58,-43
2,3,-46,-58,-43
2,3,-46,-58,-43
2,3,-46,-58,-48
2,3,-46,-58,-48
2,3,-46,-58,-53
2,3,-47,-58,-53
2,3,-47,-58,-47
2,3,-47,-61,-47
2,3,-46,-61,-47
2,3,-46,-61,-38
2,3,-46,-49,-38
2,3,-60,-49,-38
2,3,-60,-49,-58
2,3,-46,-49,-58
2,3,-46,-49,-37
2,3,-46,-62,-37
2,3,-46,-62,-38
2,3,-46,-60,-38
2,3,-59,-60,-38
2,3,-60,-60,-38
2,3,-60,-60,-53
2,3,-60,-60,-52
2,3,-46,-60,-52
2,3,-46,-60,-42
2,3,-46,-57,-42
2,3,-44,-57,-42
2,3,-44,-57,-38
2,3,-44,-55,-38
2,3,-60,-55,-38
2,3,-60,-55,-53
2,3,-60,-71,-53
2,3,-44,-71,-53
2,3,-44,-71,-35
2,3,-44,-56,-35
2,3,-61,-56,-35
2,3,-61,-56,-39
2,3,-43,-56,-39
2,3,-43,-56,-57
2,3,-49,-56,-57
2,3,-49,-56,-39
2,3,-57,-56,-39
2,3,-57,-75,-39
2,3,-57,-75,-45
2,3,-57,-75,-38
2,3,-57,-42,-38
2,3,-57,-42,-58
2,3,-57,-61,-58
2,3,-57,-61,-58
2,3,-57,-61,-38
2,3,-42,-61,-38
2,3,-42,-61,-57
2,3,-42,-48,-57
2,3,-57,-48,-57
2,3,-57,-48,-39
2,3,-57,-55,-39
2,3,-57,-55,-54
2,3,-57,-49,-54
2,3,-57,-49,-53
2,3,-57,-55,-53
2,3,-57,-55,-39
2,3,-57,-50,-39
2,3,-45,-50,-39
2,3,-45,-76,-39
2,3,-45,-53,-39
2,3,-48,-53,-39
2,3,-48,-53,-54
2,3,-48,-74,-54
2,3,-57,-74,-54
2,3,-57,-74,-40
2,3,-57,-52,-40
2,3,-63,-52,-40
2,3,-63,-74,-40
2,3,-57,-74,-40
2,3,-57,-61,-40
2,3,-47,-61,-40
2,3,-47,-75,-40
2,3,-58,-75,-40
2,3,-58,-50,-40
2,3,-58,-42,-40
2,3,-57,-42,-40
