x,y,11,12,13
1,8,-64,-50,-61
1,8,-64,-50,-40
1,8,-60,-50,-40
1,8,-60,-60,-40
1,8,-60,-60,-40
1,8,-60,-62,-40
1,8,-60,-62,-41
1,8,-60,-62,-41
1,8,-60,-59,-41
1,8,-71,-59,-41
1,8,-71,-59,-55
1,8,-45,-59,-55
1,8,-45,-58,-55
1,8,-45,-58,-60
1,8,-45,-58,-56
1,8,-50,-58,-56
1,8,-50,-58,-56
1,8,-71,-58,-56
1,8,-71,-77,-56
1,8,-71,-77,-62
1,8,-50,-77,-62
1,8,-50,-45,-62
1,8,-50,-45,-55
1,8,-60,-45,-55
1,8,-60,-49,-55
1,8,-60,-49,-62
1,8,-49,-49,-62
1,8,-49,-44,-62
1,8,-49,-44,-54
1,8,-74,-44,-54
1,8,-74,-61,-54
1,8,-74,-61,-61
1,8,-45,-61,-61
1,8,-45,-43,-61
1,8,-45,-43,-55
1,8,-65,-43,-55
1,8,-59,-43,-55
1,8,-59,-57,-55
1,8,-59,-57,-54
1,8,-59,-73,-54
1,8,-59,-59,-54
1,8,-49,-59,-54
1,8,-49,-69,-54
1,8,-49,-69,-55
1,8,-74,-69,-55
1,8,-74,-69,-55
1,8,-63,-69,-55
1,8,-63,-54,-55
1,8,-63,-54,-62
1,8,-74,-54,-62
1,8,-74,-54,-40
1,8,-45,-54,-40
1,8,-45,-69,-40
1,8,-45,-69,-47
1,8,-73,-69,-47
1,8,-73,-46,-47
1,8,-73,-46,-55
1,8,-65,-46,-55
1,8,-65,-71,-55
1,8,-74,-71,-55
1,8,-74,-46,-55
1,8,-74,-46,-54
1,8,-60,-46,-54
1,8,-73,-46,-54
1,8,-73,-61,-54
1,8,-73,-61,-40
1,8,-48,-61,-40
1,8,-48,-44,-40
1,8,-48,-44,-59
1,8,-74,-44,-59
1,8,-74,-44,-54
1,8,-63,-44,-54
1,8,-63,-57,-54
1,8,-63,-57,-55
1,8,-76,-57,-55
1,8,-76,-71,-55
1,8,-76,-71,-54
1,8,-46,-71,-54
1,8,-46,-57,-54
1,8,-46,-57,-48
1,8,-64,-57,-48
1,8,-61,-57,-48
1,8,-61,-57,-63
1,8,-73,-57,-63
1,8,-73,-47,-63
1,8,-73,-47,-55
1,8,-63,-47,-55
1,8,-63,-44,-55
1,8,-63,-44,-63
1,8,-73,-44,-63
1,8,-73,-61,-63
1,8,-73,-61,-42
1,8,-63,-61,-42
1,8,-63,-58,-42
1,8,-63,-58,-40
1,8,-63,-60,-40
1,8,-64,-60,-40
1,8,-64,-60,-56
1,8,-60,-60,-56
1,8,-60,-62,-56
1,8,-59,-62,-56
1,8,-59,-58,-56
1,8,-59,-58,-55
1,8,-65,-58,-55
1,8,-65,-61,-55
1,8,-65,-61,-54
1,8,-60,-61,-54
1,8,-60,-43,-54
1,8,-60,-43,-55
1,8,-45,-43,-55
1,8,-45,-43,-55
1,8,-49,-43,-55
1,8,-49,-43,-55
1,8,-49,-43,-56
1,8,-45,-43,-56
1,8,-45,-69,-56
1,8,-45,-69,-47
1,8,-49,-69,-47
1,8,-49,-43,-47
1,8,-49,-43,-56
1,8,-75,-43,-56
1,8,-74,-43,-56
1,8,-74,-70,-56
1,8,-74,-70,-40
1,8,-60,-70,-40
1,8,-60,-70,-56
1,8,-74,-70,-56
1,8,-74,-68,-56
1,8,-74,-68,-57
1,8,-46,-68,-57
1,8,-46,-58,-57
1,8,-46,-58,-56
1,8,-50,-58,-56
1,8,-50,-69,-56
1,8,-50,-43,-56
1,8,-50,-43,-54
1,8,-50,-70,-54
1,8,-50,-70,-47
1,8,-60,-70,-47
1,8,-60,-59,-47
1,8,-60,-68,-47
1,8,-75,-68,-47
1,8,-75,-62,-47
1,8,-75,-62,-40
1,8,-48,-62,-40
1,8,-48,-45,-40
1,8,-61,-45,-40
1,8,-61,-52,-40
1,8,-61,-52,-40
1,8,-61,-52,-40
1,8,-61,-69,-40
1,8,-61,-69,-40
1,8,-73,-69,-40
1,8,-73,-48,-40
1,8,-73,-48,-40
1,8,-63,-48,-40
1,8,-63,-48,-62
1,8,-73,-48,-62
1,8,-73,-60,-62
1,8,-73,-60,-41
1,8,-60,-60,-41
1,8,-61,-60,-41
1,8,-61,-53,-41
1,8,-61,-53,-40
1,8,-64,-53,-40
1,8,-64,-61,-40
1,8,-64,-61,-61
1,8,-60,-61,-61
1,8,-60,-54,-61
1,8,-60,-54,-41
1,8,-49,-54,-41
1,8,-49,-61,-41
1,8,-49,-61,-55
1,8,-73,-61,-55
1,8,-73,-58,-55
1,8,-73,-58,-62
1,8,-73,-54,-62
1,8,-61,-54,-62
1,8,-61,-43,-62
1,8,-61,-43,-61
1,8,-49,-43,-61
1,8,-49,-70,-61
1,8,-49,-70,-41
1,8,-60,-70,-41
1,8,-60,-70,-47
1,8,-65,-70,-47
1,8,-65,-53,-47
1,8,-65,-53,-54
1,8,-60,-53,-54
1,8,-60,-60,-54
1,8,-65,-60,-54
1,8,-65,-70,-54
1,8,-74,-70,-54
1,8,-74,-43,-54
1,8,-60,-43,-54
1,8,-60,-62,-54
1,8,-50,-62,-54
1,8,-50,-62,-41
1,8,-60,-62,-41
1,8,-60,-62,-54
1,8,-60,-60,-54
1,8,-60,-60,-54
1,8,-60,-62,-54
1,8,-61,-62,-54
1,8,-61,-62,-40
1,8,-60,-62,-40
1,8,-60,-70,-40
1,8,-49,-70,-40
1,8,-49,-43,-40
1,8,-60,-43,-40
1,8,-60,-43,-40
1,8,-73,-43,-40
1,8,-73,-43,-40
1,8,-60,-43,-40
1,8,-73,-43,-40
1,8,-73,-55,-40
1,8,-73,-55,-40
1,8,-45,-55,-40
1,8,-45,-58,-40
1,8,-45,-58,-62
1,8,-49,-58,-62
1,8,-49,-54,-62
1,8,-49,-58,-62
1,8,-49,-58,-54
1,8,-60,-58,-54
1,8,-60,-48,-54
1,8,-60,-48,-41
1,8,-60,-58,-41
1,8,-60,-58,-55
1,8,-60,-58,-55
1,8,-60,-58,-62
1,8,-60,-56,-62
1,8,-50,-56,-62
1,8,-50,-56,-40
1,8,-50,-56,-47
1,8,-50,-55,-47
1,8,-63,-55,-47
1,8,-63,-55,-40
1,8,-63,-62,-40
1,8,-74,-62,-40
1,8,-74,-62,-63
1,8,-46,-62,-63
1,8,-46,-62,-41
1,8,-46,-48,-41
1,8,-65,-48,-41
1,8,-65,-48,-47
1,8,-65,-58,-47
1,8,-60,-58,-47
1,8,-60,-58,-55
1,8,-60,-52,-55
1,8,-60,-52,-62
1,8,-60,-52,-40
1,8,-60,-68,-40
1,8,-64,-68,-40
1,8,-59,-68,-40
1,8,-59,-68,-47
1,8,-73,-68,-47
1,8,-73,-68,-55
1,8,-73,-58,-55
1,8,-73,-58,-40
1,8,-73,-61,-40
1,8,-73,-61,-54
1,8,-73,-52,-54
1,8,-73,-52,-62
1,8,-73,-58,-62
1,8,-73,-58,-62
1,8,-73,-58,-55
1,8,-73,-68,-55
1,8,-65,-68,-55
1,8,-65,-68,-63
1,8,-65,-68,-55
1,8,-65,-67,-55
1,8,-64,-67,-55
1,8,-64,-57,-55
1,8,-60,-57,-55
1,8,-60,-52,-55
1,8,-73,-52,-55
1,8,-73,-52,-63
1,8,-73,-44,-63
1,8,-45,-44,-63
1,8,-45,-44,-55
1,8,-45,-44,-41
1,8,-74,-44,-41
1,8,-74,-44,-40
1,8,-63,-44,-40
1,8,-63,-44,-55
1,8,-59,-44,-55
1,8,-59,-44,-47
1,8,-59,-60,-47
1,8,-61,-60,-47
1,8,-61,-60,-56
1,8,-61,-57,-56
1,8,-60,-57,-56
1,8,-60,-57,-47
1,8,-60,-68,-47
1,8,-64,-68,-47
1,8,-64,-43,-47
1,8,-59,-43,-47
1,8,-59,-43,-61
1,8,-59,-68,-61
1,8,-63,-68,-61
1,8,-63,-68,-55
1,8,-60,-68,-55
1,8,-60,-68,-47
1,8,-60,-68,-47
1,8,-60,-68,-40
1,8,-45,-68,-40
1,8,-45,-68,-40
1,8,-45,-58,-40
1,8,-64,-58,-40
1,8,-64,-58,-56
1,8,-64,-62,-56
1,8,-45,-62,-56
1,8,-45,-62,-54
1,8,-45,-44,-54
1,8,-59,-44,-54
1,8,-59,-44,-61
1,8,-59,-47,-61
1,8,-50,-47,-61
1,8,-50,-68,-61
1,8,-49,-68,-61
1,8,-60,-68,-61
1,8,-60,-68,-40
1,8,-60,-59,-40
1,8,-60,-59,-61
1,8,-60,-47,-61
1,8,-60,-47,-41
1,8,-60,-44,-41
1,8,-60,-44,-54
1,8,-60,-61,-54
1,8,-45,-61,-54
1,8,-45,-61,-61
1,8,-45,-61,-54
1,8,-61,-61,-54
1,8,-61,-61,-39
1,8,-61,-59,-39
1,8,-73,-59,-39
1,8,-73,-59,-40
1,8,-64,-59,-40
1,8,-64,-72,-40
1,8,-64,-72,-47
1,8,-64,-43,-47
1,8,-49,-43,-47
1,8,-49,-47,-47
1,8,-49,-47,-47
1,8,-49,-69,-47
1,8,-49,-69,-40
1,8,-64,-69,-40
1,8,-64,-69,-54
1,8,-73,-69,-54
1,8,-73,-69,-47
1,8,-64,-69,-47
1,8,-64,-69,-41
1,8,-64,-59,-41
1,8,-64,-59,-40
1,8,-49,-59,-40
1,8,-49,-46,-40
1,8,-49,-46,-63
1,8,-45,-46,-63
1,8,-45,-44,-63
1,8,-45,-44,-54
1,8,-45,-43,-54
1,8,-49,-43,-54
1,8,-49,-43,-61
1,8,-49,-69,-61
1,8,-60,-69,-61
1,8,-60,-69,-54
1,8,-60,-46,-54
1,8,-49,-46,-54
1,8,-49,-46,-62
1,8,-46,-46,-62
1,8,-46,-68,-62
1,8,-64,-68,-62
1,8,-64,-46,-62
1,8,-64,-46,-62
1,8,-60,-46,-62
1,8,-60,-46,-54
1,8,-64,-46,-54
1,8,-64,-44,-54
1,8,-60,-44,-54
1,8,-60,-44,-54
1,8,-60,-61,-54
1,8,-60,-61,-55
1,8,-60,-52,-55
1,8,-60,-52,-47
1,8,-60,-65,-47
1,8,-45,-65,-47
1,8,-45,-65,-40
1,8,-45,-52,-40
1,8,-64,-52,-40
1,8,-64,-52,-47
1,8,-64,-43,-47
1,8,-60,-43,-47
1,8,-60,-43,-54
1,8,-60,-67,-54
1,8,-49,-67,-54
1,8,-49,-67,-62
1,8,-49,-58,-62
1,8,-74,-58,-62
1,8,-74,-58,-55
1,8,-60,-58,-55
1,8,-60,-51,-55
1,8,-60,-51,-55
1,8,-60,-61,-55
1,8,-49,-61,-55
1,8,-49,-61,-55
1,8,-60,-61,-55
1,8,-60,-61,-47
1,8,-74,-61,-47
1,8,-74,-61,-54
1,8,-74,-57,-54
1,8,-60,-57,-54
1,8,-60,-57,-39
1,8,-74,-57,-39
1,8,-74,-57,-40
1,8,-74,-58,-40
1,8,-60,-58,-40
1,8,-60,-58,-63
1,8,-60,-60,-63
1,8,-49,-60,-63
1,8,-49,-60,-55
1,8,-49,-57,-55
1,8,-56,-57,-55
1,8,-56,-57,-62
1,8,-56,-60,-62
1,8,-49,-60,-62
1,8,-49,-60,-54
1,8,-49,-68,-54
1,8,-74,-68,-54
1,8,-74,-68,-55
1,8,-74,-46,-55
1,8,-64,-46,-55
1,8,-64,-46,-40
1,8,-73,-46,-40
1,8,-56,-46,-40
1,8,-56,-46,-54
1,8,-74,-46,-54
1,8,-74,-46,-40
1,8,-74,-57,-40
1,8,-63,-57,-40
1,8,-63,-57,-62
1,8,-63,-43,-62
1,8,-49,-43,-62
1,8,-73,-43,-62
1,8,-73,-43,-54
1,8,-73,-69,-54
1,8,-73,-69,-55
1,8,-73,-47,-55
1,8,-60,-47,-55
1,8,-60,-47,-40
1,8,-60,-60,-40
1,8,-74,-60,-40
1,8,-74,-60,-47
1,8,-74,-69,-47
1,8,-64,-69,-47
1,8,-64,-69,-41
1,8,-64,-57,-41
1,8,-74,-57,-41
1,8,-74,-57,-61
1,8,-74,-60,-61
1,8,-49,-60,-61
1,8,-49,-60,-40
1,8,-49,-53,-40
1,8,-45,-53,-40
1,8,-45,-53,-62
1,8,-45,-46,-62
1,8,-60,-46,-62
1,8,-60,-53,-62
1,8,-45,-53,-62
1,8,-45,-53,-62
1,8,-65,-53,-62
1,8,-65,-53,-55
1,8,-45,-53,-55
1,8,-45,-53,-40
1,8,-45,-46,-40
1,8,-60,-46,-40
1,8,-60,-46,-40
1,8,-60,-57,-40
1,8,-46,-57,-40
1,8,-46,-47,-40
1,8,-49,-47,-40
1,8,-60,-47,-40
1,8,-60,-47,-47
1,8,-60,-47,-55
1,8,-60,-68,-55
1,8,-46,-68,-55
1,8,-46,-68,-47
1,8,-46,-53,-47
1,8,-46,-47,-47
1,8,-65,-47,-47
1,8,-65,-53,-47
1,8,-74,-53,-47
1,8,-74,-44,-47
1,8,-74,-44,-62
1,8,-49,-44,-62
1,8,-49,-68,-62
1,8,-49,-68,-40
1,8,-72,-68,-40
1,8,-72,-61,-40
1,8,-72,-61,-63
1,8,-61,-61,-63
1,8,-61,-68,-63
1,8,-61,-68,-54
1,8,-64,-68,-54
1,8,-64,-58,-54
1,8,-61,-58,-54
1,8,-61,-51,-54
1,8,-61,-51,-40
1,8,-73,-51,-40
1,8,-73,-44,-40
1,8,-73,-44,-55
1,8,-45,-44,-55
1,8,-45,-44,-47
1,8,-63,-44,-47
1,8,-63,-58,-47
1,8,-63,-58,-54
1,8,-60,-58,-54
1,8,-60,-46,-54
1,8,-60,-46,-63
1,8,-49,-46,-63
1,8,-49,-57,-63
1,8,-60,-57,-63
1,8,-60,-53,-63
1,8,-60,-53,-62
1,8,-49,-53,-62
1,8,-49,-57,-62
1,8,-49,-57,-56
1,8,-59,-57,-56
1,8,-59,-57,-47
1,8,-49,-57,-47
1,8,-49,-43,-47
1,8,-49,-43,-55
1,8,-59,-43,-55
1,8,-59,-68,-55
1,8,-59,-68,-47
1,8,-50,-68,-47
1,8,-50,-57,-47
1,8,-50,-57,-40
1,8,-50,-61,-40
1,8,-50,-61,-40
1,8,-49,-61,-40
1,8,-49,-59,-40
1,8,-49,-59,-54
1,8,-49,-60,-54
1,8,-49,-60,-41
1,8,-49,-58,-41
1,8,-49,-58,-54
1,8,-49,-58,-63
1,8,-60,-58,-63
1,8,-60,-52,-63
1,8,-60,-52,-55
1,8,-73,-52,-55
1,8,-73,-43,-55
1,8,-64,-43,-55
1,8,-64,-68,-55
1,8,-64,-62,-55
1,8,-64,-62,-41
1,8,-64,-62,-48
1,8,-64,-62,-41
1,8,-74,-62,-41
1,8,-74,-62,-41
1,8,-60,-62,-41
1,8,-60,-62,-41
1,8,-60,-62,-62
1,8,-63,-62,-62
1,8,-63,-57,-62
1,8,-63,-57,-40
1,8,-60,-57,-40
1,8,-60,-62,-40
1,8,-60,-62,-55
1,8,-60,-52,-55
1,8,-60,-52,-55
1,8,-60,-52,-55
1,8,-60,-61,-55
1,8,-60,-61,-55
1,8,-49,-61,-55
1,8,-49,-68,-55
1,8,-45,-68,-55
1,8,-45,-44,-55
1,8,-45,-44,-54
1,8,-45,-51,-54
1,8,-45,-51,-56
1,8,-60,-51,-56
1,8,-60,-44,-56
1,8,-60,-44,-47
1,8,-73,-44,-47
1,8,-49,-44,-47
1,8,-49,-43,-47
1,8,-49,-43,-62
1,8,-45,-43,-62
1,8,-45,-47,-62
1,8,-45,-47,-40
1,8,-64,-47,-40
1,8,-64,-58,-40
1,8,-64,-58,-62
1,8,-74,-58,-62
1,8,-74,-51,-62
1,8,-74,-51,-40
1,8,-49,-51,-40
1,8,-49,-51,-47
1,8,-45,-51,-47
1,8,-45,-51,-47
1,8,-45,-60,-47
1,8,-74,-60,-47
1,8,-74,-69,-47
1,8,-74,-69,-62
1,8,-49,-69,-62
1,8,-49,-61,-62
1,8,-73,-61,-62
1,8,-73,-69,-62
1,8,-73,-69,-62
1,8,-49,-69,-62
1,8,-49,-69,-40
1,8,-60,-69,-40
1,8,-60,-46,-40
1,8,-60,-46,-40
1,8,-62,-46,-40
1,8,-62,-53,-40
1,8,-62,-53,-56
1,8,-60,-53,-56
1,8,-60,-47,-56
1,8,-60,-47,-56
1,8,-60,-47,-56
1,8,-60,-47,-56
1,8,-60,-47,-56
1,8,-60,-58,-56
1,8,-60,-58,-54
1,8,-49,-58,-54
1,8,-49,-52,-54
1,8,-49,-52,-48
1,8,-45,-52,-48
1,8,-45,-61,-48
1,8,-45,-61,-40
1,8,-64,-61,-40
1,8,-64,-68,-40
1,8,-64,-68,-40
1,8,-64,-60,-40
1,8,-64,-60,-61
1,8,-65,-60,-61
1,8,-65,-60,-40
1,8,-61,-60,-40
1,8,-61,-60,-40
1,8,-46,-60,-40
1,8,-46,-43,-40
1,8,-46,-43,-55
1,8,-74,-43,-55
1,8,-74,-66,-55
1,8,-74,-66,-55
1,8,-49,-66,-55
1,8,-49,-46,-55
1,8,-49,-46,-62
1,8,-60,-46,-62
1,8,-60,-46,-41
1,8,-60,-61,-41
1,8,-60,-61,-40
1,8,-60,-61,-61
1,8,-60,-61,-61
1,8,-60,-61,-41
1,8,-60,-58,-41
1,8,-50,-58,-41
1,8,-50,-58,-47
1,8,-50,-61,-47
1,8,-50,-61,-56
1,8,-60,-61,-56
1,8,-60,-61,-47
1,8,-46,-61,-47
1,8,-46,-68,-47
1,8,-46,-68,-40
1,8,-46,-60,-40
1,8,-46,-60,-47
1,8,-49,-60,-47
1,8,-49,-68,-47
1,8,-49,-68,-40
1,8,-73,-68,-40
1,8,-73,-60,-40
1,8,-73,-60,-47
1,8,-46,-60,-47
1,8,-46,-66,-47
1,8,-46,-66,-55
1,8,-72,-66,-55
1,8,-72,-46,-55
1,8,-72,-46,-55
1,8,-72,-46,-54
1,8,-58,-46,-54
1,8,-58,-46,-47
1,8,-58,-67,-47
1,8,-58,-67,-55
1,8,-72,-67,-55
1,8,-72,-58,-55
1,8,-72,-58,-61
1,8,-72,-51,-61
1,8,-72,-51,-41
1,8,-72,-60,-41
1,8,-72,-60,-47
1,8,-60,-60,-47
1,8,-60,-69,-47
1,8,-60,-69,-56
1,8,-65,-69,-56
1,8,-65,-69,-61
1,8,-65,-44,-61
1,8,-65,-44,-55
1,8,-60,-44,-55
1,8,-60,-61,-55
1,8,-60,-61,-47
1,8,-64,-61,-47
1,8,-64,-58,-47
1,8,-60,-58,-47
1,8,-60,-61,-47
1,8,-60,-61,-47
1,8,-65,-61,-47
1,8,-65,-57,-47
1,8,-65,-57,-40
1,8,-45,-57,-40
1,8,-45,-61,-40
1,8,-45,-61,-41
1,8,-65,-61,-41
1,8,-65,-69,-41
1,8,-65,-69,-54
1,8,-46,-69,-54
1,8,-46,-61,-54
1,8,-46,-61,-55
1,8,-46,-61,-55
1,8,-73,-61,-55
1,8,-73,-68,-55
1,8,-73,-68,-61
1,8,-46,-68,-61
1,8,-46,-68,-39
1,8,-65,-68,-39
1,8,-65,-68,-41
1,8,-60,-68,-41
1,8,-60,-61,-41
1,8,-60,-61,-55
1,8,-50,-61,-55
1,8,-50,-44,-55
1,8,-50,-44,-41
1,8,-73,-44,-41
1,8,-73,-52,-41
1,8,-73,-52,-54
1,8,-50,-52,-54
1,8,-45,-52,-54
1,8,-45,-59,-54
1,8,-45,-59,-40
1,8,-64,-59,-40
1,8,-64,-59,-62
1,8,-59,-59,-62
1,8,-59,-59,-40
1,8,-49,-59,-40
1,8,-49,-59,-41
1,8,-59,-59,-41
1,8,-59,-52,-41
1,8,-59,-52,-47
1,8,-60,-52,-47
1,8,-60,-58,-47
1,8,-60,-58,-55
1,8,-59,-58,-55
1,8,-59,-61,-55
1,8,-59,-61,-54
1,8,-49,-61,-54
1,8,-49,-43,-54
1,8,-49,-43,-63
1,8,-59,-43,-63
1,8,-59,-43,-40
1,8,-59,-69,-40
1,8,-59,-69,-54
1,8,-46,-69,-54
1,8,-46,-43,-54
1,8,-46,-68,-54
1,8,-46,-68,-54
1,8,-46,-68,-57
1,8,-50,-68,-57
1,8,-50,-68,-54
1,8,-73,-68,-54
1,8,-73,-43,-54
1,8,-73,-53,-54
1,8,-73,-53,-40
1,8,-73,-56,-40
1,8,-73,-56,-40
1,8,-65,-56,-40
1,8,-65,-61,-40
1,8,-65,-61,-57
1,8,-72,-61,-57
1,8,-72,-43,-57
1,8,-60,-43,-57
1,8,-60,-46,-57
1,8,-60,-53,-57
1,8,-60,-53,-47
1,8,-73,-53,-47
1,8,-73,-53,-54
1,8,-65,-53,-54
1,8,-73,-53,-54
1,8,-73,-56,-54
1,8,-73,-56,-54
1,8,-45,-56,-54
1,8,-45,-61,-54
1,8,-45,-56,-54
1,8,-45,-56,-40
1,8,-60,-56,-40
1,8,-60,-46,-40
1,8,-60,-46,-48
1,8,-73,-46,-48
1,8,-73,-43,-48
1,8,-73,-68,-48
1,8,-73,-68,-55
1,8,-60,-68,-55
1,8,-60,-58,-55
1,8,-60,-58,-47
1,8,-60,-47,-47
1,8,-60,-47,-55
1,8,-73,-47,-55
1,8,-73,-57,-55
1,8,-73,-57,-62
1,8,-73,-69,-62
1,8,-73,-69,-40
1,8,-72,-69,-40
1,8,-72,-57,-40
1,8,-72,-57,-47
1,8,-60,-57,-47
1,8,-60,-54,-47
1,8,-60,-54,-54
1,8,-59,-54,-54
1,8,-59,-58,-54
1,8,-59,-58,-47
1,8,-45,-58,-47
1,8,-45,-59,-47
1,8,-45,-59,-56
1,8,-59,-59,-56
1,8,-59,-57,-56
1,8,-59,-57,-47
1,8,-45,-57,-47
1,8,-45,-60,-47
1,8,-45,-60,-54
1,8,-59,-60,-54
1,8,-59,-57,-54
1,8,-59,-57,-46
1,8,-45,-57,-46
1,8,-45,-68,-46
1,8,-65,-68,-46
1,8,-65,-60,-46
1,8,-65,-60,-61
1,8,-58,-60,-61
1,8,-58,-68,-61
1,8,-58,-68,-46
1,8,-72,-68,-46
1,8,-72,-43,-46
1,8,-72,-43,-54
1,8,-64,-43,-54
1,8,-64,-69,-54
1,8,-64,-69,-62
1,8,-64,-46,-62
1,8,-64,-46,-40
1,8,-64,-46,-40
1,8,-64,-53,-40
1,8,-64,-53,-61
1,8,-60,-53,-61
1,8,-60,-60,-61
1,8,-60,-60,-55
1,8,-65,-60,-55
1,8,-65,-60,-55
1,8,-65,-60,-38
1,8,-65,-58,-38
1,8,-49,-58,-38
1,8,-49,-60,-38
1,8,-49,-60,-55
1,8,-46,-60,-55
1,8,-65,-60,-55
1,8,-65,-68,-55
1,8,-65,-68,-54
1,8,-59,-68,-54
1,8,-59,-68,-54
1,8,-61,-68,-54
1,8,-61,-60,-54
1,8,-61,-43,-54
1,8,-61,-43,-54
1,8,-60,-43,-54
1,8,-60,-43,-62
1,8,-65,-43,-62
1,8,-65,-53,-62
1,8,-65,-43,-62
1,8,-65,-43,-56
1,8,-65,-43,-54
1,8,-50,-43,-54
1,8,-50,-43,-47
1,8,-60,-43,-47
1,8,-60,-46,-47
1,8,-60,-46,-40
1,8,-60,-46,-40
1,8,-60,-52,-40
1,8,-60,-52,-40
1,8,-60,-52,-61
1,8,-60,-52,-40
1,8,-45,-52,-40
1,8,-45,-60,-40
1,8,-45,-60,-61
1,8,-63,-60,-61
1,8,-63,-53,-61
1,8,-63,-53,-54
1,8,-60,-53,-54
1,8,-60,-46,-54
1,8,-60,-46,-46
1,8,-49,-46,-46
1,8,-49,-68,-46
1,8,-49,-68,-40
1,8,-49,-46,-40
1,8,-49,-46,-40
1,8,-50,-46,-40
1,8,-50,-68,-40
1,8,-60,-68,-40
1,8,-60,-61,-40
1,8,-60,-61,-40
1,8,-49,-61,-40
1,8,-49,-68,-40
1,8,-49,-59,-40
1,8,-49,-59,-56
1,8,-49,-68,-56
1,8,-49,-58,-56
1,8,-73,-58,-56
1,8,-73,-58,-55
1,8,-73,-46,-55
1,8,-60,-46,-55
1,8,-60,-46,-61
1,8,-60,-57,-61
1,8,-60,-57,-61
1,8,-60,-57,-55
1,8,-45,-57,-55
1,8,-45,-57,-61
1,8,-73,-57,-61
1,8,-73,-59,-61
1,8,-63,-59,-61
1,8,-63,-52,-61
1,8,-63,-52,-47
1,8,-63,-43,-47
1,8,-63,-43,-41
1,8,-65,-43,-41
1,8,-65,-43,-54
1,8,-59,-43,-54
1,8,-59,-43,-54
1,8,-59,-43,-40
1,8,-50,-43,-40
1,8,-50,-46,-40
1,8,-50,-57,-40
1,8,-50,-57,-55
1,8,-64,-57,-55
1,8,-64,-53,-55
1,8,-64,-53,-48
1,8,-45,-53,-48
1,8,-45,-62,-48
1,8,-45,-62,-39
1,8,-49,-62,-39
1,8,-49,-70,-39
1,8,-49,-70,-40
1,8,-45,-70,-40
1,8,-45,-57,-40
1,8,-72,-57,-40
1,8,-72,-53,-40
1,8,-72,-53,-47
1,8,-60,-53,-47
1,8,-60,-46,-47
1,8,-60,-46,-54
1,8,-49,-46,-54
1,8,-49,-46,-55
1,8,-60,-46,-55
1,8,-60,-46,-55
1,8,-60,-58,-55
1,8,-60,-58,-61
1,8,-60,-58,-40
1,8,-60,-69,-40
1,8,-60,-69,-40
1,8,-60,-60,-40
1,8,-60,-69,-40
1,8,-59,-69,-40
1,8,-59,-69,-63
1,8,-59,-57,-63
1,8,-45,-57,-63
1,8,-45,-57,-54
1,8,-45,-50,-54
1,8,-65,-50,-54
1,8,-65,-50,-55
1,8,-65,-43,-55
1,8,-73,-43,-55
1,8,-73,-43,-47
1,8,-73,-67,-47
1,8,-73,-67,-40
1,8,-73,-61,-40
1,8,-73,-61,-40
1,8,-73,-61,-63
1,8,-73,-69,-63
1,8,-73,-69,-55
1,8,-73,-46,-55
1,8,-73,-46,-55
1,8,-73,-46,-62
1,8,-73,-53,-62
1,8,-65,-53,-62
1,8,-65,-53,-54
1,8,-65,-53,-55
1,8,-65,-43,-55
1,8,-65,-43,-55
1,8,-65,-61,-55
1,8,-73,-61,-55
1,8,-73,-61,-55
1,8,-73,-43,-55
1,8,-64,-43,-55
1,8,-64,-43,-55
1,8,-64,-57,-55
1,8,-46,-57,-55
1,8,-46,-60,-55
1,8,-63,-60,-55
1,8,-63,-69,-55
1,8,-63,-69,-40
1,8,-72,-69,-40
1,8,-72,-43,-40
1,8,-72,-43,-63
1,8,-65,-43,-63
1,8,-65,-70,-63
1,8,-65,-70,-54
1,8,-73,-70,-54
1,8,-73,-60,-54
1,8,-73,-60,-56
1,8,-73,-58,-56
1,8,-73,-58,-61
1,8,-59,-58,-61
1,8,-59,-58,-40
1,8,-63,-58,-40
1,8,-63,-58,-62
1,8,-63,-58,-55
1,8,-49,-58,-55
1,8,-49,-57,-55
1,8,-49,-57,-47
1,8,-45,-57,-47
1,8,-45,-60,-47
1,8,-45,-60,-40
1,8,-63,-60,-40
1,8,-63,-60,-61
1,8,-73,-60,-61
1,8,-73,-60,-61
1,8,-73,-60,-54
1,8,-64,-60,-54
1,8,-73,-60,-54
1,8,-73,-45,-54
1,8,-63,-45,-54
1,8,-63,-45,-40
1,8,-63,-59,-40
1,8,-63,-59,-56
1,8,-60,-59,-56
1,8,-60,-57,-56
1,8,-60,-57,-54
1,8,-49,-57,-54
1,8,-49,-60,-54
1,8,-49,-69,-54
1,8,-49,-69,-47
1,8,-60,-69,-47
1,8,-60,-58,-47
1,8,-60,-58,-40
1,8,-65,-58,-40
1,8,-65,-58,-62
1,8,-60,-58,-62
1,8,-60,-43,-62
1,8,-60,-43,-54
1,8,-60,-53,-54
1,8,-56,-53,-54
1,8,-56,-57,-54
1,8,-56,-57,-54
1,8,-63,-57,-54
1,8,-63,-57,-62
1,8,-60,-57,-62
1,8,-60,-43,-62
1,8,-59,-43,-62
1,8,-59,-43,-40
1,8,-59,-58,-40
1,8,-59,-58,-40
1,8,-59,-52,-40
1,8,-59,-52,-56
1,8,-59,-46,-56
1,8,-59,-46,-54
1,8,-72,-46,-54
1,8,-72,-68,-54
1,8,-72,-46,-54
